n,lstate,i,meas_type,p_error,sim_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,8,"['z', 'z', 'z', 'x']",0.5,normal,100000,100000,40,77,0,1.0,0.00039999999999995595,16.59452246100409,4.7316944869817235
4,z,9,"['x', 'x', 'x', 'z']",1.0,normal,100000,32899,8326,16073,0,0.32899,0.2530776011428919,16.20383609898272,1.7814590310154017
4,z,9,"['x', 'x', 'x', 'z']",0.5,normal,100000,56596,7984,15653,0,0.56596,0.1410700402855325,50.06092949601589,9.585988465958508
4,z,10,"['z', 'x', 'x', 'z']",1.0,normal,100000,41790,1910,3499,0,0.4179,0.04570471404642262,54.74206216499442,4.371906653017504
4,z,10,"['z', 'x', 'x', 'z']",0.5,normal,100000,63878,787,1500,0,0.63878,0.012320360687560705,19.73765430500498,4.2575461420055944
4,z,11,"['x', 'z', 'x', 'z']",1.0,normal,100000,45118,1379,2602,0,0.45118,0.03056429806285743,17.10548432500218,2.781141748011578
4,z,11,"['x', 'z', 'x', 'z']",0.5,normal,100000,66682,557,1076,0,0.66682,0.008353078791877855,52.05622853100067,0.6921883840113878
4,z,12,"['z', 'z', 'x', 'z']",1.0,normal,100000,72856,92,173,0,0.72856,0.0012627649061162094,56.23349898899323,-21.555679953016806
4,z,12,"['z', 'z', 'x', 'z']",0.5,normal,100000,85221,12,21,0,0.85221,0.00014081036364277377,48.18872087498312,2.1053972660156433
4,z,13,"['x', 'x', 'z', 'z']",1.0,normal,100000,36330,602,1151,0,0.3633,0.016570327552986486,16.010095954989083,2.252958816010505
4,z,13,"['x', 'x', 'z', 'z']",0.5,normal,100000,60156,240,472,0,0.60156,0.003989626969878368,17.499046357988846,3.5952803720138036
4,z,14,"['z', 'x', 'z', 'z']",1.0,normal,100000,53558,10,18,0,0.53558,0.0001867134695097139,46.26167848301702,-20.806239397003083
4,z,14,"['z', 'x', 'z', 'z']",0.5,normal,100000,73223,0,0,0,0.73223,0.0,46.09093520900933,-22.887669014016865
4,z,15,"['x', 'z', 'z', 'z']",1.0,normal,100000,27380,2,3,0,0.2738,7.304601899194019e-05,15.020579379983246,3.621410760009894
4,z,15,"['x', 'z', 'z', 'z']",0.5,normal,100000,52631,0,0,0,0.52631,0.0,35.868768137996085,-23.397316988994135
4,z,16,"['z', 'z', 'z', 'z']",1.0,normal,100000,42267,0,0,0,0.42267,0.0,1.722534683009144,0.03850812400924042
4,z,16,"['z', 'z', 'z', 'z']",0.5,normal,100000,65163,0,0,0,0.65163,0.0,1.8156655060010962,0.005511322990059853
4,x,2,"['x', 'x', 'x', 'x']",1.0,m1,100000,29430,2,4,0,0.2943,6.795786612301402e-05,25.590300410985947,-7.674209656979656
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,100000,54457,0,1,0,0.54457,0.0,14.269111809990136,0.8202781410363968
4,x,3,"['z', 'x', 'x', 'x']",1.0,m1,100000,57068,4,7,0,0.57068,7.009182028461236e-05,20.453312947007362,1.4389652920071967
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,100000,75612,0,1,0,0.75612,0.0,10.75630392099265,0.9722592410107609
4,x,4,"['x', 'z', 'x', 'x']",1.0,m1,100000,30319,332,641,0,0.30319,0.010950229229196196,44.28443659399636,4.498484958021436
4,x,4,"['x', 'z', 'x', 'x']",0.5,m1,100000,55242,140,272,0,0.55242,0.002534303609572408,43.54520918999333,7.319618782988982
4,x,5,"['z', 'z', 'x', 'x']",1.0,m1,100000,35587,290,516,0,0.35587,0.008149043189928928,30.68264865700621,2.362324012996396
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,100000,45548,52,99,0,0.45548,0.0011416527619214634,6.30481223098468,0.8163393750146497
4,x,6,"['x', 'x', 'z', 'x']",1.0,m1,100000,33366,836,1599,0,0.33366,0.02505544566325002,46.26786767601152,5.416289829008747
4,x,6,"['x', 'x', 'z', 'x']",0.5,m1,100000,57579,379,724,0,0.57579,0.006582260893728598,17.413763217977248,3.4342976760235615
4,x,7,"['z', 'x', 'z', 'x']",1.0,m1,100000,52673,2374,4524,0,0.52673,0.045070529493288825,18.460984848003136,7.652481780998642
4,x,7,"['z', 'x', 'z', 'x']",0.5,m1,100000,72133,902,1757,0,0.72133,0.012504678857111151,41.86435491399607,6.799344949016813
4,x,8,"['x', 'z', 'z', 'x']",1.0,m1,100000,35609,8965,17396,0,0.35609,0.2517621949507147,46.70246154401684,6.144994743983261
4,x,8,"['x', 'z', 'z', 'x']",0.5,m1,100000,58700,8128,15961,0,0.587,0.1384667802385009,43.29389070000616,16.95337076400756
4,x,9,"['z', 'z', 'z', 'x']",1.0,m1,100000,100000,61,110,0,1.0,0.0006099999999999994,4.664353846979793,1.227170741010923
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,100000,100000,5,8,0,1.0,4.999999999999449e-05,0.9576663610059768,0.2574019969906658
4,x,10,"['x', 'x', 'x', 'z']",1.0,m1,100000,31623,852,1572,0,0.31623,0.02694241533061381,15.641606960998615,1.8425254260073416
4,x,10,"['x', 'x', 'x', 'z']",0.5,m1,100000,55218,394,756,0,0.55218,0.007135354413415951,49.53784605200053,9.36815016399487
4,x,11,"['z', 'x', 'x', 'z']",1.0,m1,100000,60268,2376,4195,0,0.60268,0.03942390655074002,19.656167692010058,4.102492745994823
4,x,11,"['z', 'x', 'x', 'z']",0.5,m1,100000,77314,823,1544,0,0.77314,0.010644902604961537,57.735643680993235,12.538313329016091
4,x,12,"['x', 'z', 'x', 'z']",1.0,m1,100000,35068,8743,16290,0,0.35068,0.24931561537584124,16.21840073398198,2.5719430900353473
4,x,12,"['x', 'z', 'x', 'z']",0.5,m1,100000,58671,8191,15754,0,0.58671,0.13960900615295457,50.535407459014095,9.878398217988433
