n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,5,0.1,normal,anqi,6000000,1.0,6000000,0.016026666666666665,0.0,6,0.0,0.00016855442884850048,0.00021064915539034638,0.9839733333333333,0.00016855442884849202,0.0002106491553903358,2,0,32,32,32,1.0,0.0,6000000,96160.0,0,0,0,0,2568.1369258200284
4,x,5,0.1,normal,val,6000000,1.0,6000000,0.016025916666666667,0.0,6,0.0,0.0001274850096721616,0.00015932307324008883,0.9839740833333334,0.00012748500967213404,0.00015932307324005435,2,0,32,32,32,1.0,0.0,6000000,18579.0,155153,0,0,0,2522.4701746130595
4,x,5,0.2,m1,anqi,5000000,1.0,5000000,0.0438704,0.0,5,0.0,0.00015358022716482631,0.0001752121571124548,0.9561296,0.00015358022716483184,0.00017521215711246115,2,0,24,24,16,1.0,0.0,5000000,219352.0,0,0,0,0,984.2561831410277
4,x,5,0.2,m1,val,5000000,1.0,5000000,0.12353670000000001,0.0,5,0.0,0.0001616107656810007,0.00018437380508087124,0.8764633,0.0001616107656809896,0.0001843738050808586,2,0,24,24,16,1.0,0.0,5000000,219352.0,796663,0,0,0,970.9355512259064
4,x,5,0.2,normal,anqi,6000000,1.0,6000000,0.1233245,0.0,6,0.0,0.0001322825766304824,0.0001653187829618859,0.8766755,0.0001322825766305127,0.0001653187829619238,2,0,32,32,32,1.0,0.0,6000000,739947.0,0,0,0,0,2912.7228338068817
4,x,5,0.2,normal,val,5000000,1.0,5000000,0.1234472,0.0,5,0.0,0.00012426562301779315,0.0001417685613949735,0.8765528,0.00012426562301778092,0.00014176856139495956,2,0,32,32,32,1.0,0.0,5000000,218763.0,796946,0,0,0,2556.7552307449514
4,x,5,0.4,m1,anqi,5000000,1.0,5000000,0.24460600000000002,0.0,5,0.0,0.0004855984550222569,0.0005539954873462452,0.755394,0.00048559845502227605,0.0005539954873462671,2,0,24,24,16,1.0,0.0,5000000,1223030.0,0,0,0,0,968.497607728932
4,x,5,0.4,m1,val,5000000,1.0,5000000,0.44437819999999995,0.0,5,0.0,0.00047780347987849497,0.0005451025820889121,0.5556218,0.0004778034798784993,0.0005451025820889171,2,0,24,24,16,1.0,0.0,5000000,1223030.0,1997722,0,0,0,996.3207449428737
4,x,5,0.4,normal,anqi,5000000,1.0,5000000,0.44443679999999997,0.0,5,0.0,0.0003782543058631276,0.000431531806475485,0.5555632,0.0003782543058631106,0.00043153180647546565,2,0,32,32,32,1.0,0.0,5000000,2222184.0,0,0,0,0,2461.1903823489556
4,x,5,0.4,normal,val,5000000,1.0,5000000,0.4443581,0.0,5,0.0,0.00028801521427869887,0.00032858244779660145,0.5556419,0.0002880152142786797,0.00032858244779657955,2,0,32,32,32,1.0,0.0,5000000,1222909.0,1997763,0,0,0,2577.198854999966
