n,lstate,i,meas_type,p_error,sim_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,z,25,"['x', 'x', 'x', 'z', 'z']",1.0,normal,100000,115,12,23,0,0.00115,0.10434782608695647,23.143880888004787,-0.06797549000475556
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.1,normal,100000,48791,34,68,0,0.48791,0.0006968498288618674,107.66965052101295,14.975184352952056
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.01,normal,100000,93175,0,0,0,0.93175,0.0,123.79518174601253,28.826228177989833
5,z,26,"['z', 'x', 'x', 'z', 'z']",1.0,normal,100000,2936,4,6,0,0.02936,0.0013623978201634523,96.43491454300238,0.9414045159937814
5,z,26,"['z', 'x', 'x', 'z', 'z']",0.1,normal,100000,69718,0,0,0,0.69718,0.0,122.79929821297992,21.189758161024656
5,z,26,"['z', 'x', 'x', 'z', 'z']",0.01,normal,100000,96466,0,0,0,0.96466,0.0,129.22641540697077,28.642576885060407
5,z,27,"['x', 'z', 'x', 'z', 'z']",1.0,normal,100000,96,0,1,0,0.00096,0.0,22.824994847993366,-0.00829913595225662
5,z,27,"['x', 'z', 'x', 'z', 'z']",0.1,normal,100000,47462,0,0,0,0.47462,0.0,37.53857109800447,5.207750068977475
5,z,27,"['x', 'z', 'x', 'z', 'z']",0.01,normal,100000,92808,0,0,0,0.92808,0.0,43.502549430006184,9.761970024032053
5,z,28,"['z', 'z', 'x', 'z', 'z']",1.0,normal,100000,15617,0,0,0,0.15617,0.0,116.94452737900428,4.902956482023001
5,z,28,"['z', 'z', 'x', 'z', 'z']",0.1,normal,100000,82887,0,0,0,0.82887,0.0,128.57191736000823,-61.472186723025516
5,z,28,"['z', 'z', 'x', 'z', 'z']",0.01,normal,100000,98167,0,0,0,0.98167,0.0,44.82057154097129,10.6073181470274
5,z,29,"['x', 'x', 'z', 'z', 'z']",1.0,normal,100000,393,0,0,0,0.00393,0.0,23.853237569972407,0.09336777206044644
5,z,29,"['x', 'x', 'z', 'z', 'z']",0.1,normal,100000,56850,0,0,0,0.5685,0.0,111.03810408600839,-7.730387633026112
5,z,29,"['x', 'x', 'z', 'z', 'z']",0.01,normal,100000,94582,0,0,0,0.94582,0.0,123.3433698299923,-35.87437142501585
5,z,30,"['z', 'x', 'z', 'z', 'z']",1.0,normal,100000,6262,0,0,0,0.06262,0.0,35.63489673502045,0.8560556630254723
5,z,30,"['z', 'x', 'z', 'z', 'z']",0.1,normal,100000,75843,0,0,0,0.75843,0.0,97.8996144150151,-34.88876318605617
5,z,30,"['z', 'x', 'z', 'z', 'z']",0.01,normal,100000,97267,0,0,0,0.97267,0.0,78.45941098203184,-8.03836039302405
5,z,31,"['x', 'z', 'z', 'z', 'z']",1.0,normal,100000,51,0,0,0,0.00051,0.0,64.58181611000327,-4.347307104035281
5,z,31,"['x', 'z', 'z', 'z', 'z']",0.1,normal,100000,47634,0,0,0,0.47634,0.0,105.5036084469757,-47.41861587099265
5,z,31,"['x', 'z', 'z', 'z', 'z']",0.01,normal,100000,92909,0,0,0,0.92909,0.0,46.14190309296828,7.486635012028273
5,z,32,"['z', 'z', 'z', 'z', 'z']",1.0,normal,100000,31,0,0,0,0.00031,0.0,40.699421413009986,-1.0612676090095192
5,z,32,"['z', 'z', 'z', 'z', 'z']",0.1,normal,100000,46723,0,0,0,0.46723,0.0,4.13585898297606,-0.1519156559370458
5,z,32,"['z', 'z', 'z', 'z', 'z']",0.01,normal,100000,92636,0,0,0,0.92636,0.0,0.530476764019113,0.011532837932463735
5,x,2,"['x', 'x', 'x', 'x', 'x']",1.0,m1,100000,49,0,0,0,0.00049,0.0,61.16065337596228,-0.07748147798702121
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.1,m1,100000,46964,0,0,0,0.46964,0.0,93.38118722097715,10.322347131033894
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.01,m1,100000,92675,0,0,0,0.92675,0.0,72.32191599096404,14.99407651805086
5,x,3,"['z', 'x', 'x', 'x', 'x']",1.0,m1,100000,897,0,0,0,0.00897,0.0,94.23117366194492,-0.2758068779367022
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.1,m1,100000,62797,0,0,0,0.62797,0.0,99.53847941901768,12.99447070597671
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.01,m1,100000,95459,0,0,0,0.95459,0.0,71.65025226399302,14.747325620031916
5,x,4,"['x', 'z', 'x', 'x', 'x']",1.0,m1,100000,58,0,0,0,0.00058,0.0,64.15581866801949,-12.456518903025426
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.1,m1,100000,47366,0,0,0,0.47366,0.0,37.85420791897923,5.285052801016718
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.01,m1,100000,92806,0,0,0,0.92806,0.0,123.43073151702993,27.57953012298094
5,x,5,"['z', 'z', 'x', 'x', 'x']",1.0,m1,100000,14637,0,0,0,0.14637,0.0,41.12014779401943,1.9610831989557482
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.1,m1,100000,82434,0,0,0,0.82434,0.0,30.797300841950346,5.688696453056764
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.01,m1,100000,98110,0,0,0,0.9811,0.0,24.16833591001341,42.22622592095286
5,x,6,"['x', 'x', 'z', 'x', 'x']",1.0,m1,100000,89,0,0,0,0.00089,0.0,24.291441467998084,-0.044408812012989074
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.1,m1,100000,48198,0,0,0,0.48198,0.0,108.96997565898346,14.985377168981358
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.01,m1,100000,92982,0,0,0,0.92982,0.0,75.16807436296949,58.13611870101886
5,x,7,"['z', 'x', 'z', 'x', 'x']",1.0,m1,100000,4423,7,10,0,0.04423,0.0015826362197602917,99.35629522899399,1.4147917490336113
5,x,7,"['z', 'x', 'z', 'x', 'x']",0.1,m1,100000,73028,0,0,0,0.73028,0.0,124.28812416997971,22.320354692987166
5,x,7,"['z', 'x', 'z', 'x', 'x']",0.01,m1,100000,96867,0,0,0,0.96867,0.0,44.92997936002212,11.69165490695741
5,x,8,"['x', 'z', 'z', 'x', 'x']",1.0,m1,100000,113,8,9,0,0.00113,0.07079646017699115,23.775149633002002,14.788966469001025
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.1,m1,100000,49440,24,48,0,0.4944,0.0004854368932039055,109.31383780302713,15.698538571014069
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.01,m1,100000,93151,0,1,0,0.93151,0.0,68.98119446303463,-15.169073149038013
5,x,9,"['z', 'z', 'z', 'x', 'x']",1.0,m1,100000,49455,0,1,0,0.49455,0.0,126.0495665090275,14.003945105941966
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.1,m1,100000,93038,0,0,0,0.93038,0.0,52.06915444001788,-16.860878865991253
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.01,m1,100000,99310,0,0,0,0.9931,0.0,56.135781208984554,28.006884814007208
5,x,10,"['x', 'x', 'x', 'z', 'x']",1.0,m1,100000,64,0,0,0,0.00064,0.0,64.46764275297755,0.1847568249795586
5,x,10,"['x', 'x', 'x', 'z', 'x']",0.1,m1,100000,43112,0,0,0,0.43112,0.0,37.62603262800258,4.8770570019842125
5,x,10,"['x', 'x', 'x', 'z', 'x']",0.01,m1,100000,91753,0,0,0,0.91753,0.0,43.307022403983865,10.009913276997395
5,x,11,"['z', 'x', 'x', 'z', 'x']",1.0,m1,100000,1338,6,11,0,0.01338,0.004484304932735439,97.99928897497011,0.0840418710722588
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.1,m1,100000,65345,0,0,0,0.65345,0.0,122.91012051899452,19.422639383003116
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.01,m1,100000,95968,0,0,0,0.95968,0.0,128.76748322095955,28.466978155018296
5,x,12,"['x', 'z', 'x', 'z', 'x']",1.0,m1,100000,129,16,27,0,0.00129,0.12403100775193798,24.054302425996866,-0.17112246598117054
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.1,m1,100000,49489,40,75,0,0.49489,0.0008082604215078337,109.4236022180412,15.132083815988153
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.01,m1,100000,93148,0,0,0,0.93148,0.0,56.30078649101779,-2.6775715749827214
5,x,13,"['z', 'z', 'x', 'z', 'x']",1.0,m1,100000,18397,64,117,0,0.18397,0.0034788280697939378,109.45579167100368,15.298259022994898
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.1,m1,100000,83716,0,0,0,0.83716,0.0,127.43297550303396,24.888432866951916
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.01,m1,100000,98206,0,0,0,0.98206,0.0,128.70228820102056,29.31470799393719
5,x,14,"['x', 'x', 'z', 'z', 'x']",1.0,m1,100000,20,7,10,0,0.0002,0.35,21.6370149779832,0.08870552503503859
5,x,14,"['x', 'x', 'z', 'z', 'x']",0.1,m1,100000,36602,133,262,0,0.36602,0.0036336812196055,103.42403469700366,11.07885992800584
5,x,14,"['x', 'x', 'z', 'z', 'x']",0.01,m1,100000,90339,6,12,0,0.90339,6.641649785810166e-05,43.0839316949714,9.791534061019775
5,x,15,"['z', 'x', 'z', 'z', 'x']",1.0,m1,100000,4841,760,1362,0,0.04841,0.1569923569510432,34.78374561201781,0.8826690459973179
5,x,15,"['z', 'x', 'z', 'z', 'x']",0.1,m1,100000,70963,148,287,0,0.70963,0.0020855939010470115,123.83074019203195,21.723762372974306
5,x,15,"['z', 'x', 'z', 'z', 'x']",0.01,m1,100000,96532,2,4,0,0.96532,2.071851821161541e-05,44.98565268999664,11.547240791027434
5,x,16,"['x', 'z', 'z', 'z', 'x']",1.0,m1,100000,343,168,320,0,0.00343,0.4897959183673469,24.37375573796453,0.09316945803584531
5,x,16,"['x', 'z', 'z', 'z', 'x']",0.1,m1,100000,48634,4297,8132,0,0.48634,0.08835382654110291,110.03869503800524,14.804073278966825
5,x,16,"['x', 'z', 'z', 'z', 'x']",0.01,m1,100000,92829,760,1513,0,0.92829,0.00818709670469353,43.36291478801286,56.08159900899045
5,x,17,"['z', 'z', 'z', 'z', 'x']",1.0,m1,100000,100000,0,0,0,1.0,0.0,116.92068099795142,27.251399679051246
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.1,m1,100000,100000,0,0,0,1.0,0.0,75.34075896802824,17.423741335980594
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.01,m1,100000,100000,0,0,0,1.0,0.0,42.139213151996955,-13.361623167991638
5,x,18,"['x', 'x', 'x', 'x', 'z']",1.0,m1,100000,172,5,6,0,0.00172,0.029069767441860517,22.42752443900099,0.06096985598560423
5,x,18,"['x', 'x', 'x', 'x', 'z']",0.1,m1,100000,43291,0,1,0,0.43291,0.0,106.57665929303039,12.7941575209843
5,x,18,"['x', 'x', 'x', 'x', 'z']",0.01,m1,100000,91466,0,0,0,0.91466,0.0,123.15782447799575,27.197735154011752
5,x,19,"['z', 'x', 'x', 'x', 'z']",1.0,m1,100000,4199,32,49,0,0.04199,0.007620862110026216,97.15251628996339,1.3363697580061853
5,x,19,"['z', 'x', 'x', 'x', 'z']",0.1,m1,100000,70012,0,0,0,0.70012,0.0,72.03328272898216,73.31438539299415
5,x,19,"['z', 'x', 'x', 'x', 'z']",0.01,m1,100000,96506,0,0,0,0.96506,0.0,45.00252789299702,11.427694771962706
5,x,20,"['x', 'z', 'x', 'x', 'z']",1.0,m1,100000,124,19,34,0,0.00124,0.15322580645161288,23.216791829967406,-0.0007773039978928864
5,x,20,"['x', 'z', 'x', 'x', 'z']",0.1,m1,100000,46713,66,127,0,0.46713,0.001412882923383263,107.63701337698149,14.570851460041013
5,x,20,"['x', 'z', 'x', 'x', 'z']",0.01,m1,100000,92531,2,3,0,0.92531,2.1614377884171532e-05,123.22341676102951,28.696184577944223
5,x,21,"['z', 'z', 'x', 'x', 'z']",1.0,m1,100000,20329,86,161,0,0.20329,0.004230409759456988,40.76330156699987,2.9261085230391473
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.1,m1,100000,84587,0,0,0,0.84587,0.0,44.463488490029704,9.861805654945783
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.01,m1,100000,98292,0,0,0,0.98292,0.0,128.33050708501833,29.60152427799767
5,x,22,"['x', 'x', 'z', 'x', 'z']",1.0,m1,100000,183,28,50,0,0.00183,0.15300546448087426,66.57227752002655,0.21596965700155124
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.1,m1,100000,51597,74,145,0,0.51597,0.0014341919103824097,38.458674629975576,5.822029809060041
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.01,m1,100000,93608,2,3,0,0.93608,2.136569523969456e-05,123.99449171498418,28.771097744000144
5,x,23,"['z', 'x', 'z', 'x', 'z']",1.0,m1,100000,1853,341,602,0,0.01853,0.18402590393955742,98.12315036699874,0.5977550250245258
5,x,23,"['z', 'x', 'z', 'x', 'z']",0.1,m1,100000,65428,190,372,0,0.65428,0.0029039554930611056,43.31472484098049,7.852542043023277
5,x,23,"['z', 'x', 'z', 'x', 'z']",0.01,m1,100000,95713,2,5,0,0.95713,2.089580307795824e-05,96.64318025502143,-40.373081978061236
5,x,24,"['x', 'z', 'z', 'x', 'z']",1.0,m1,100000,37,17,34,0,0.00037,0.45945945945945943,61.476847058977,0.013031519018113613
5,x,24,"['x', 'z', 'z', 'x', 'z']",0.1,m1,100000,39136,3318,6478,0,0.39136,0.0847812755519215,51.38552452402655,-4.136796231032349
5,x,24,"['x', 'z', 'z', 'x', 'z']",0.01,m1,100000,90967,790,1578,0,0.90967,0.00868446799388789,77.31450810603565,-6.859049446997233
5,x,25,"['z', 'z', 'z', 'x', 'z']",1.0,m1,100000,46131,312,506,0,0.46131,0.00676334785718935,127.72911103599472,13.065499424003065
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.1,m1,100000,92456,0,0,0,0.92456,0.0,128.002560539986,27.418000960024074
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.01,m1,100000,99209,0,0,0,0.99209,0.0,55.22463367198361,102.03193927701795
5,x,26,"['x', 'x', 'x', 'z', 'z']",1.0,m1,100000,27,10,11,0,0.00027,0.37037037037037035,64.50250043196138,-14.464765959943179
5,x,26,"['x', 'x', 'x', 'z', 'z']",0.1,m1,100000,41984,170,329,0,0.41984,0.004049161585365835,37.715954470972065,5.661656891054008
5,x,26,"['x', 'x', 'x', 'z', 'z']",0.01,m1,100000,91783,5,10,0,0.91783,5.447631914401452e-05,123.09352277300786,28.18226431700168
5,x,27,"['z', 'x', 'x', 'z', 'z']",1.0,m1,100000,865,194,296,0,0.00865,0.22427745664739884,95.58209144405555,0.17776468093506992
5,x,27,"['z', 'x', 'x', 'z', 'z']",0.1,m1,100000,61912,288,555,0,0.61912,0.004651763793771857,121.2398097680416,19.293595297960564
5,x,27,"['z', 'x', 'x', 'z', 'z']",0.01,m1,100000,95334,6,11,0,0.95334,6.293662282086387e-05,79.64168145495933,-1.4991013479302637
5,x,28,"['x', 'z', 'x', 'z', 'z']",1.0,m1,100000,152,66,121,0,0.00152,0.4342105263157895,23.763418020971585,-0.09538694994989783
5,x,28,"['x', 'z', 'x', 'z', 'z']",0.1,m1,100000,51831,4350,8513,0,0.51831,0.08392660762863924,109.10763263498666,16.514684948022477
5,x,28,"['x', 'z', 'x', 'z', 'z']",0.01,m1,100000,93579,802,1602,0,0.93579,0.008570298891845352,43.23056380904745,10.735202568932436
5,x,29,"['z', 'z', 'x', 'z', 'z']",1.0,m1,100000,11205,1795,2450,0,0.11205,0.16019634091923252,40.10068346100161,35.63481873704586
5,x,29,"['z', 'z', 'x', 'z', 'z']",0.1,m1,100000,80510,238,454,0,0.8051,0.002956154514967113,126.40656555898022,24.741006058990024
5,x,29,"['z', 'z', 'x', 'z', 'z']",0.01,m1,100000,97856,3,6,0,0.97856,3.0657292347968657e-05,128.44519452995155,30.333104707067832
5,x,30,"['x', 'x', 'z', 'z', 'z']",1.0,m1,100000,114,50,80,0,0.00114,0.4385964912280702,22.423316610977054,-0.035807544947601855
5,x,30,"['x', 'x', 'z', 'z', 'z']",0.1,m1,100000,50534,5075,9642,0,0.50534,0.10042743499426132,106.4314190390287,16.190831154002808
5,x,30,"['x', 'x', 'z', 'z', 'z']",0.01,m1,100000,93518,1008,2004,0,0.93518,0.01077867362432905,123.24517472396838,29.491262101044413
5,x,31,"['z', 'x', 'z', 'z', 'z']",1.0,m1,100000,1657,616,775,0,0.01657,0.3717561858780929,33.29471579100937,5.4731017089798115
5,x,31,"['z', 'x', 'z', 'z', 'z']",0.1,m1,100000,66337,4524,8474,0,0.66337,0.06819723532870048,107.87268345500343,-20.787726944021415
5,x,31,"['z', 'x', 'z', 'z', 'z']",0.01,m1,100000,95921,675,1338,0,0.95921,0.0070370408982392,44.897518903017044,11.695607920992188
5,x,32,"['x', 'z', 'z', 'z', 'z']",1.0,m1,100000,28,11,0,0,0.00028,0.3928571428571429,64.28565358603373,0.20172279194230214
5,x,32,"['x', 'z', 'z', 'z', 'z']",0.1,m1,100000,44509,8573,0,0,0.44509,0.19261273000966095,106.7764384400216,14.073031000967603
5,x,32,"['x', 'z', 'z', 'z', 'z']",0.01,m1,100000,92302,2209,0,0,0.92302,0.023932309159064857,43.20532261900371,10.794630813004915
5,z,2,"['z', 'x', 'x', 'x', 'x']",1.0,m1,100000,897,384,445,0,0.00897,0.4280936454849499,93.98331128800055,0.22207543603144586
5,z,2,"['z', 'x', 'x', 'x', 'x']",0.1,m1,100000,62797,5288,9678,0,0.62797,0.08420784432377348,42.73327213001903,68.33590330393054
5,z,2,"['z', 'x', 'x', 'x', 'x']",0.01,m1,100000,95459,877,1740,0,0.95459,0.009187190312071158,128.81946299399715,29.933870784007013
5,z,3,"['x', 'z', 'x', 'x', 'x']",1.0,m1,100000,58,27,44,0,0.00058,0.4655172413793104,22.84491041098954,-0.024575771996751428
5,z,3,"['x', 'z', 'x', 'x', 'x']",0.1,m1,100000,47366,4960,9409,0,0.47366,0.10471646328590123,38.16416315600509,5.222681347979233
5,z,3,"['x', 'z', 'x', 'x', 'x']",0.01,m1,100000,92806,1080,2149,0,0.92806,0.011637178630692024,122.90273462398909,28.96822731202701
5,z,4,"['z', 'z', 'x', 'x', 'x']",1.0,m1,100000,14637,1758,2559,0,0.14637,0.1201065792170527,40.73408605903387,65.71137209696462
5,z,4,"['z', 'z', 'x', 'x', 'x']",0.1,m1,100000,82434,166,329,0,0.82434,0.002013732197879481,126.72914819099242,25.25719014898641
5,z,4,"['z', 'z', 'x', 'x', 'x']",0.01,m1,100000,98110,4,8,0,0.9811,4.077056365303644e-05,128.84658820799086,30.087733110995032
5,z,5,"['x', 'x', 'z', 'x', 'x']",1.0,m1,100000,89,38,71,0,0.00089,0.4269662921348315,67.46504474402172,0.02354892692528665
5,z,5,"['x', 'x', 'z', 'x', 'x']",0.1,m1,100000,48198,3930,7700,0,0.48198,0.08153865305614338,38.367946772952564,5.525217938062269
5,z,5,"['x', 'x', 'z', 'x', 'x']",0.01,m1,100000,92982,764,1519,0,0.92982,0.008216644081650237,123.24410353798885,29.547368639032356
5,z,6,"['z', 'x', 'z', 'x', 'x']",1.0,m1,100000,3919,649,1002,0,0.03919,0.1656034702730288,34.86243040300906,0.6088685540016741
5,z,6,"['z', 'x', 'z', 'x', 'x']",0.1,m1,100000,72107,212,417,0,0.72107,0.002940075166072642,123.61261495703366,22.271869218966458
5,z,6,"['z', 'x', 'z', 'x', 'x']",0.01,m1,100000,96751,4,9,0,0.96751,4.1343241930280605e-05,45.099154117982835,11.134415487002116
5,z,7,"['x', 'z', 'z', 'x', 'x']",1.0,m1,100000,113,23,38,0,0.00113,0.20353982300884954,45.79066445300123,-19.526869975961745
5,z,7,"['x', 'z', 'z', 'x', 'x']",0.1,m1,100000,49440,154,300,0,0.4944,0.0031148867313915973,41.99819539999589,60.507506421010476
5,z,7,"['x', 'z', 'z', 'x', 'x']",0.01,m1,100000,93151,2,5,0,0.93151,2.1470515614407937e-05,123.27414263103856,28.541985363990534
5,z,8,"['z', 'z', 'z', 'x', 'x']",1.0,m1,100000,50007,463,716,0,0.50007,0.009258703781470645,44.23304159898544,5.962998069997411
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.1,m1,100000,93116,0,0,0,0.93116,0.0,51.36898743000347,16.132581437006593
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.01,m1,100000,99329,0,0,0,0.99329,0.0,128.2583943780046,29.892163579992484
5,z,9,"['x', 'x', 'x', 'z', 'x']",1.0,m1,100000,64,32,57,0,0.00064,0.5,64.6097149879788,-0.17940373095916584
5,z,9,"['x', 'x', 'x', 'z', 'x']",0.1,m1,100000,43112,3512,6846,0,0.43112,0.08146223789200224,71.63615655200556,-12.496562229003757
5,z,9,"['x', 'x', 'x', 'z', 'x']",0.01,m1,100000,91753,765,1526,0,0.91753,0.008337602040260239,122.83189978601877,28.668700434966013
5,z,10,"['z', 'x', 'x', 'z', 'x']",1.0,m1,100000,1338,279,470,0,0.01338,0.20852017937219736,34.25722874898929,0.18811904301401228
5,z,10,"['z', 'x', 'x', 'z', 'x']",0.1,m1,100000,65345,168,335,0,0.65345,0.0025709694697375607,123.07371468900237,20.061778686009347
5,z,10,"['z', 'x', 'x', 'z', 'x']",0.01,m1,100000,95968,3,6,0,0.95968,3.126042014001129e-05,128.8814437740366,29.40702116698958
5,z,11,"['x', 'z', 'x', 'z', 'x']",1.0,m1,100000,129,20,37,0,0.00129,0.15503875968992253,66.43566222500522,0.02412482799263671
5,z,11,"['x', 'z', 'x', 'z', 'x']",0.1,m1,100000,49489,83,164,0,0.49489,0.0016771403746287383,38.69031366799027,21.272162735986058
5,z,11,"['x', 'z', 'x', 'z', 'x']",0.01,m1,100000,93148,4,7,0,0.93148,4.294241422253542e-05,62.85949502699077,7.657178786990698
5,z,12,"['z', 'z', 'x', 'z', 'x']",1.0,m1,100000,18459,110,187,0,0.18459,0.005959152716831895,117.99114275595639,5.463090545090381
5,z,12,"['z', 'z', 'x', 'z', 'x']",0.1,m1,100000,83861,0,0,0,0.83861,0.0,65.41512076801155,-11.626603657961823
5,z,12,"['z', 'z', 'x', 'z', 'x']",0.01,m1,100000,98265,0,0,0,0.98265,0.0,50.766762650047895,5.144324271939695
5,z,13,"['x', 'x', 'z', 'z', 'x']",1.0,m1,100000,20,6,11,0,0.0002,0.30000000000000004,59.878108061966486,-0.21627794293453917
5,z,13,"['x', 'x', 'z', 'z', 'x']",0.1,m1,100000,36602,102,192,0,0.36602,0.0027867329654117645,103.42100693896646,11.773174398054834
5,z,13,"['x', 'x', 'z', 'z', 'x']",0.01,m1,100000,90339,2,4,0,0.90339,2.213883261936722e-05,124.10660079296213,-22.190436256991234
5,z,14,"['z', 'x', 'z', 'z', 'x']",1.0,m1,100000,4841,30,54,0,0.04841,0.006197066721751687,99.29961908102268,1.8040926109533757
5,z,14,"['z', 'x', 'z', 'z', 'x']",0.1,m1,100000,70963,0,0,0,0.70963,0.0,43.269480806950014,8.429190769034903
5,z,14,"['z', 'x', 'z', 'z', 'x']",0.01,m1,100000,96532,0,0,0,0.96532,0.0,44.980996638012584,10.978743585001212
5,z,15,"['x', 'z', 'z', 'z', 'x']",1.0,m1,100000,343,9,16,0,0.00343,0.026239067055393583,68.321680536028,0.13416411000071093
5,z,15,"['x', 'z', 'z', 'z', 'x']",0.1,m1,100000,48634,0,0,0,0.48634,0.0,110.31722385803005,14.232566129940096
5,z,15,"['x', 'z', 'z', 'z', 'x']",0.01,m1,100000,92829,0,0,0,0.92829,0.0,123.95904906903161,27.06727049598703
5,z,16,"['z', 'z', 'z', 'z', 'x']",1.0,m1,100000,100000,0,0,0,1.0,0.0,118.30637151701376,26.201050366973504
5,z,16,"['z', 'z', 'z', 'z', 'x']",0.1,m1,100000,100000,0,0,0,1.0,0.0,75.49055246601347,17.080666263995226
5,z,16,"['z', 'z', 'z', 'z', 'x']",0.01,m1,100000,100000,0,0,0,1.0,0.0,22.931249681976624,5.634366060025059
5,z,17,"['x', 'x', 'x', 'x', 'z']",1.0,m1,100000,172,85,158,0,0.00172,0.4941860465116279,22.55667674203869,3.2427590749575756
5,z,17,"['x', 'x', 'x', 'x', 'z']",0.1,m1,100000,43291,3977,7288,0,0.43291,0.09186666974659863,37.72038244904252,4.727667317958549
5,z,17,"['x', 'x', 'x', 'x', 'z']",0.01,m1,100000,91466,722,1419,0,0.91466,0.00789364353967592,122.48647787398659,29.199972221045755
5,z,18,"['z', 'x', 'x', 'x', 'z']",1.0,m1,100000,4199,684,1200,0,0.04199,0.16289592760180993,90.26993269100785,-55.612072371004615
5,z,18,"['z', 'x', 'x', 'x', 'z']",0.1,m1,100000,70012,149,290,0,0.70012,0.0021282065931554905,122.6391593600274,21.85403603297891
5,z,18,"['z', 'x', 'x', 'x', 'z']",0.01,m1,100000,96506,2,3,0,0.96506,2.07241000559355e-05,128.5556151929777,29.91541988903191
5,z,19,"['x', 'z', 'x', 'x', 'z']",1.0,m1,100000,124,23,38,0,0.00124,0.18548387096774188,23.252269943011925,-0.07597305095987394
5,z,19,"['x', 'z', 'x', 'x', 'z']",0.1,m1,100000,46713,88,167,0,0.46713,0.0018838438978442396,37.83079508302035,5.2686461780103855
5,z,19,"['x', 'z', 'x', 'x', 'z']",0.01,m1,100000,92531,2,5,0,0.92531,2.1614377884171532e-05,86.73726323799929,-33.20584076002706
5,z,20,"['z', 'z', 'x', 'x', 'z']",1.0,m1,100000,20329,58,103,0,0.20329,0.0028530670470755526,117.6017902920139,6.336406901013106
5,z,20,"['z', 'z', 'x', 'x', 'z']",0.1,m1,100000,84587,0,0,0,0.84587,0.0,126.99224773299647,25.519968534994405
5,z,20,"['z', 'z', 'x', 'x', 'z']",0.01,m1,100000,98292,0,0,0,0.98292,0.0,68.70418712502578,-12.77047897002194
5,z,21,"['x', 'x', 'z', 'x', 'z']",1.0,m1,100000,183,16,27,0,0.00183,0.08743169398907102,23.850653449015226,0.17379135999362916
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.1,m1,100000,51597,25,44,0,0.51597,0.0004845242940481054,109.91210914595285,16.181941512040794
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.01,m1,100000,93608,1,2,0,0.93608,1.068284761984728e-05,123.75191026600078,28.798187165986747
5,z,22,"['z', 'x', 'z', 'x', 'z']",1.0,m1,100000,1853,12,21,0,0.01853,0.0064759848893686245,59.650062364991754,-24.694318110938184
5,z,22,"['z', 'x', 'z', 'x', 'z']",0.1,m1,100000,65428,0,0,0,0.65428,0.0,82.19656699197367,-31.439928601961583
5,z,22,"['z', 'x', 'z', 'x', 'z']",0.01,m1,100000,95713,0,0,0,0.95713,0.0,44.97498222300783,73.37643051100895
5,z,23,"['x', 'z', 'z', 'x', 'z']",1.0,m1,100000,37,0,1,0,0.00037,0.0,61.22166539396858,0.06500736402813345
5,z,23,"['x', 'z', 'z', 'x', 'z']",0.1,m1,100000,39136,0,0,0,0.39136,0.0,104.75350045697996,12.057474378030747
5,z,23,"['x', 'z', 'z', 'x', 'z']",0.01,m1,100000,90967,0,0,0,0.90967,0.0,62.111305533966515,-9.274393487954512
5,z,24,"['z', 'z', 'z', 'x', 'z']",1.0,m1,100000,43928,0,0,0,0.43928,0.0,126.2807169490261,12.925221375946421
5,z,24,"['z', 'z', 'z', 'x', 'z']",0.1,m1,100000,92019,0,0,0,0.92019,0.0,82.48875829402823,16.85397054895293
5,z,24,"['z', 'z', 'z', 'x', 'z']",0.01,m1,100000,99183,0,0,0,0.99183,0.0,23.37819594296161,5.725590969028417
