n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss
5,32,25,z,m1,0.025,1.0,68,100000,0.00068,0.0,0.044117647058823484,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8518833518028259
5,32,25,z,m1,0.01,0.05,29,885,0.0327683615819209,0.0,0.03448275862068961,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.1,139,3436,0.04045401629802096,0.0035971223021582736,0.014388489208633115,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.15,327,7194,0.045454545454545456,0.0015290519877675841,0.006116207951070374,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.2,547,11501,0.04756108164507434,0.0,0.003656307129798919,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.25,802,16674,0.04809883651193475,-0.0006234413965087282,0.0024937655860348684,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.3,1121,22802,0.04916235417945794,0.0,0.00267618198037467,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.35,1476,29438,0.05013927576601671,0.0,0.0027100271002710175,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.39999999999999997,1858,36911,0.050337297824496766,-0.00026910656620021526,0.0032292787944026013,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.44999999999999996,2311,44971,0.051388672700184566,0.00021635655560363478,0.003461704889658135,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.49999999999999994,2736,52993,0.05162946049478233,0.0,0.003289473684210509,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.5499999999999999,3174,60757,0.052240894053360104,-0.0001575299306868305,0.003780718336483968,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.6,3537,67671,0.05226758877510307,-0.0001413627367825841,0.004523607577042732,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.65,3866,74379,0.05197703652912784,0.00012933264355923435,0.004655975168132431,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.7,4194,80470,0.052118802038026595,0.00011921793037672866,0.004768717215069107,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
