n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss,
4,16,7,z,m1,0.01,0.56,3234,7761,0.416698879010437,0,0.00618429189857761,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.73010641336441
4,16,7,z,m1,0.01,0.57,3338,8006,0.41693729702723,0,0.00629119233073694,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.73010641336441
4,16,7,z,m1,0.01,0.58,3416,8228,0.415167719980554,0,0.00614754098360659,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.73010641336441
4,16,7,z,m1,0.01,0.59,3480,8420,0.413301662707838,0.00014367816091954,0.0063218390804598,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.73010641336441
4,16,7,z,m1,0.01,0.6,3517,8575,0.410145772594752,0.000142166619277794,0.00625533124822286,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.73010641336441
4,16,7,z,m1,0.0075,0.5,2033,4673,0.435052428846565,0,0.00295130349237582,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.720893979072571
4,16,7,z,m1,0.0075,0.51,2503,5347,0.46811296053862,0.000199760287654814,0.00319616460247707,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.720893979072571
4,16,7,z,m1,0.0075,0.52,2933,6032,0.486240053050398,0,0.00306853051483125,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.720893979072571
4,16,7,z,m1,0.0075,0.53,3305,6620,0.499244712990937,0,0.00332829046898642,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.720893979072571
4,16,7,z,m1,0.0075,0.54,3614,7127,0.507085730321313,-0.000138350857775318,0.00332042058660764,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.720893979072571
4,16,7,z,m1,0.0075,0.55,3887,7577,0.512999868021644,0.000128633907898122,0.00360174942114744,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.720893979072571
4,16,7,z,m1,0.0075,0.56,4079,7939,0.513792669101902,-0.000122579063495955,0.00343221377788672,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.720893979072571
4,16,7,z,m1,0.0075,0.57,4210,8248,0.510426770126091,-0.000118764845605701,0.00332541567695965,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.720893979072571
4,16,7,z,m1,0.0075,0.58,4320,8473,0.509854832998938,-0.000115740740740741,0.00324074074074077,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.720893979072571
4,16,7,z,m1,0.0075,0.59,4379,8651,0.506184256155358,-0.000114181319936058,0.00319707695820959,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.720893979072571
4,16,7,z,m1,0.0075,0.6,4449,8827,0.504021751444432,-0.000112384805574286,0.00314677455608003,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.720893979072571
4,16,7,z,m1,0.005,0.5,2611,4669,0.559220389805097,0,0.00114898506319416,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.713297367095947
4,16,7,z,m1,0.005,0.51,3221,5467,0.589171391988293,-0.000155231294628997,0.00124185035703195,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.713297367095947
4,16,7,z,m1,0.005,0.52,3770,6205,0.607574536663981,0,0.00132625994694957,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.713297367095947
4,16,7,z,m1,0.005,0.53,4245,6875,0.617454545454546,0.000117785630153121,0.00141342756183749,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.713297367095947
4,16,7,z,m1,0.005,0.54,4622,7403,0.624341483182494,0.000108178277801817,0.00129813933362177,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.713297367095947
4,16,7,z,m1,0.005,0.55,4946,7889,0.626948916212448,0,0.0012131014961585,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.713297367095947
4,16,7,z,m1,0.005,0.56,5208,8266,0.630050810549238,0,0.00134408602150538,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.713297367095947
4,16,7,z,m1,0.005,0.57,5387,8560,0.629322429906542,9.28160386114721E-05,0.00148505661778353,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.713297367095947
4,16,7,z,m1,0.005,0.58,5513,8785,0.627546955036995,9.06947215672048E-05,0.00145111554507527,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.713297367095947
4,16,7,z,m1,0.005,0.59,5595,8952,0.625,0,0.00142984807864166,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.713297367095947
4,16,7,z,m1,0.005,0.6,5677,9102,0.623709074928587,0,0.00140919499735781,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.713297367095947
4,16,7,z,m1,0.0025,0.5,3425,4562,0.750767207365191,0,0.000291970802919761,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.707327127456665
4,16,7,z,m1,0.0025,0.51,4219,5472,0.771016081871345,0.000118511495615075,0.000474045982460258,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.707327127456665
4,16,7,z,m1,0.0025,0.52,4914,6296,0.780495552731893,0.000101750101750102,0.000407000407000369,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.707327127456665
4,16,7,z,m1,0.0025,0.53,5604,7107,0.788518362178134,8.92219842969308E-05,0.000356887937187689,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.707327127456665
4,16,7,z,m1,0.0025,0.54,6150,7738,0.794779012664771,8.13008130081301E-05,0.000325203252032558,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.707327127456665
4,16,7,z,m1,0.0025,0.55,6621,8307,0.797038642109065,7.55172934602024E-05,0.000302069173840791,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.707327127456665
4,16,7,z,m1,0.0025,0.56,6910,8659,0.798013627439658,7.23589001447178E-05,0.000289435600578924,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.707327127456665
4,16,7,z,m1,0.0025,0.57,7129,8934,0.797962838594135,7.01360639640903E-05,0.00028054425585633,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.707327127456665
4,16,7,z,m1,0.0025,0.58,7300,9164,0.796595373199476,6.84931506849315E-05,0.000273972602739758,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.707327127456665
4,16,7,z,m1,0.0025,0.59,7419,9334,0.794836083136919,6.73945275643618E-05,0.000269578110257407,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.707327127456665
4,16,7,z,m1,0.0025,0.6,7508,9475,0.792401055408971,6.6595631326585E-05,0.000266382525306308,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.707327127456665
4,16,7,z,m1,0.001,0.5,3995,4510,0.885809312638581,0,0,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.699156105518341
4,16,7,z,m1,0.001,0.51,4935,5502,0.896946564885496,0,0,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.699156105518341
4,16,7,z,m1,0.001,0.52,5756,6377,0.902618786263133,0,0,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.699156105518341
4,16,7,z,m1,0.001,0.53,6464,7141,0.905195350791206,0,0,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.699156105518341
4,16,7,z,m1,0.001,0.54,7099,7826,0.907104523383593,0,0,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.699156105518341
4,16,7,z,m1,0.001,0.55,7643,8405,0.909339678762641,0,0,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.699156105518341
4,16,7,z,m1,0.001,0.56,8031,8831,0.909410032838863,0,0,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.699156105518341
4,16,7,z,m1,0.001,0.57,8320,9147,0.909587843008637,0,0,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.699156105518341
4,16,7,z,m1,0.001,0.58,8534,9385,0.909323388385722,0,0,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.699156105518341
4,16,7,z,m1,0.001,0.59,8664,9533,0.908842966537291,0,0,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.699156105518341
4,16,7,z,m1,0.001,0.6,8780,9668,0.908150599917253,0,0,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.699156105518341
