n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
5,x,9,0.001,normal,50000000,0.87885194,0.00010221843092984774,0.00036877217179971466,0.0,50,0.0,0.0,0.87885194,0.00010221843092984774,0.00036877217179971466,3,0,64,64,64,1.0,0.0,43942597,0.0,0,0,0,11567.528722209856,1790.938257583417
5,x,9,0.005,m1,50000000,0.64582994,0.00017408219853207188,0.0006280341993157698,0.0,50,0.0,0.0,0.64582994,0.00017408219853207188,0.0006280341993157698,3,0,48,48,32,1.0,0.0,32291497,0.0,0,0,0,6025.414797131438,305.3483204222284
5,x,9,0.005,normal,50000000,0.53429986,0.00014630814265568853,0.0005278340806869702,0.0,50,0.0,0.0,0.53429986,0.00014630814265568853,0.0005278340806869702,3,0,64,64,64,1.0,0.0,26714993,0.0,0,0,0,11552.648913219105,-235.76017542136833
5,x,9,0.01,m1,50000000,0.42631304,0.00014730706020608996,0.0005314378632060268,0.0,50,0.0,0.0,0.42631304,0.00014730706020608996,0.0005314378632060268,3,0,48,48,32,1.0,0.0,21315652,0.0,0,0,0,8901.239587502088,-468.77416127501056
5,x,9,0.01,normal,50000000,0.29952626,0.00013789673160796565,0.0004974883368543563,0.0,50,0.0,0.0,0.29952626,0.00013789673160796565,0.0004974883368543563,3,0,64,64,64,1.0,0.0,14976313,0.0,0,0,0,11579.323645542841,-1403.3895075698383
5,x,17,0.0001,m1,50000000,1.0,0.0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,4,-1,16,16,0,1.0,0.0,50000000,0.0,0,0,0,800.5398106388748,197.28529244149104
5,x,17,0.0001,normal,50000000,1.0,0.0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,4,-1,32,32,32,1.0,0.0,50000000,0.0,0,0,0,11425.430451696273,2554.3084184308536
5,x,17,0.0005,m1,50000000,1.0,0.0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,4,-1,16,16,0,1.0,0.0,50000000,0.0,0,0,0,1047.8581052618101,256.3666188400239
5,x,17,0.0005,normal,50000000,1.0,0.0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,4,-1,32,32,32,1.0,0.0,50000000,0.0,0,0,0,11424.71249356959,2353.9682478765026
5,x,17,0.001,m1,50000000,1.0,0.0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,4,-1,16,16,0,1.0,0.0,50000000,0.0,0,0,0,1340.4577719555236,330.44995026290417
5,x,17,0.001,normal,50000000,1.0,0.0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,4,-1,32,32,32,1.0,0.0,50000000,0.0,0,0,0,11410.61415729113,2097.001231665723
5,x,17,0.005,m1,50000000,1.0,0.0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,4,-1,16,16,0,1.0,0.0,50000000,0.0,0,0,0,3274.5529086068273,793.2469215625897
5,x,17,0.005,normal,50000000,1.0,0.0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,4,-1,32,32,32,1.0,0.0,50000000,0.0,0,0,0,11403.679969214834,703.2532557621598
5,x,17,0.01,m1,50000000,1.0,0.0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,4,-1,16,16,0,1.0,0.0,50000000,0.0,0,0,0,5111.564977543894,1177.1127960351296
5,x,17,0.01,normal,50000000,1.0,0.0,0.0,7.499999999999999e-07,50,1.944942158522973e-07,7.016743822995894e-07,0.99999925,1.9449421585365106e-07,7.016743823044734e-07,4,-1,32,32,32,1.0,0.0,50000000,9.0,57,0,0,11445.626745354384,-42.451011907774955
6,x,2,0.001,m1,10000000,0.4642462,0.0,,0.0,1,0.0,,0.4642462,0.0,,0,4,352,352,320,1.0,0.0,4642462,0.0,0,0,0,0.0,8418.60328399192
6,x,2,0.001,normal,10000000,0.4282096,0.0,,0.0,1,0.0,,0.4282096,0.0,,0,4,384,384,384,1.0,0.0,4282096,0.0,0,0,0,0.0,8052.757324715028
6,x,2,0.01,m1,110000,0.000535,0.00012739999999999998,9.192388155425117e-05,0.0,2,0.0,0.0,0.000535,0.00012739999999999998,9.192388155425117e-05,0,4,352,352,320,1.0,0.0,53,0.0,0,0,0,0.0,70.17154093497084
6,x,2,0.01,normal,110000,8e-05,0.0001568,0.00011313708498984761,0.0,2,0.0,0.0,8e-05,0.0001568,0.00011313708498984761,0,4,384,384,384,1.0,0.0,16,0.0,0,0,0,0.0,26.81458913302049
6,x,3,0.01,m1,110000,0.0020800000000000003,3.919999999999988e-05,2.828427124746182e-05,0.0,2,0.0,0.0,0.0020800000000000003,3.919999999999988e-05,2.828427124746182e-05,1,3,288,288,256,1.0,0.0,227,0.0,0,0,0,0.0,59.24570842098911
6,x,3,0.01,normal,110000,0.00077,0.0003332,0.0002404163056034262,0.0,2,0.0,0.0,0.00077,0.0003332,0.0002404163056034262,1,3,320,320,320,1.0,0.0,100,0.0,0,0,0,0.0,43.133014486025786
6,x,4,0.01,m1,110000,0.000345,0.0002841999999999999,0.00020506096654409874,0.0,2,0.0,0.0,0.000345,0.0002841999999999999,0.00020506096654409874,0,4,352,288,320,1.0,0.0,51,0.0,0,0,0,0.0,32.909179906971985
6,x,4,0.01,normal,110000,0.00021999999999999998,0.0001568,0.0001131370849898476,0.0,2,0.0,0.0,0.00021999999999999998,0.0001568,0.0001131370849898476,0,4,384,320,384,1.0,0.0,17,0.0,0,0,0,0.0,32.10180206398945
6,x,5,0.01,m1,110000,0.009405,0.0007741999999999991,0.0005586143571373719,0.0,2,0.0,0.0,0.009405,0.0007741999999999991,0.0005586143571373719,2,2,224,224,192,1.0,0.0,999,0.0,0,0,0,0.0,53.02291333099129
6,x,5,0.01,normal,110000,0.0043300000000000005,0.0005292000000000001,0.00038183766184073575,0.0,2,0.0,0.0,0.0043300000000000005,0.0005292000000000001,0.00038183766184073575,2,2,256,256,256,1.0,0.0,452,0.0,0,0,0,0.0,55.00731456899666
6,x,6,0.01,m1,110000,0.00056,7.84e-05,5.65685424949238e-05,0.0,2,0.0,0.0,0.00056,7.84e-05,5.65685424949238e-05,0,4,352,288,320,1.0,0.0,58,0.0,0,0,0,0.0,67.81962921199738
6,x,6,0.01,normal,110000,0.000115,0.00022539999999999998,0.00016263455967290594,0.0,2,0.0,0.0,0.000115,0.00022539999999999998,0.00016263455967290594,0,4,384,320,384,1.0,0.0,23,0.0,0,0,0,0.0,28.423078057996463
6,x,7,0.01,m1,110000,0.0017699999999999999,0.0009211999999999998,0.0006646803743153546,0.0,2,0.0,0.0,0.0017699999999999999,0.0009211999999999998,0.0006646803743153546,1,3,288,224,256,1.0,0.0,237,0.0,0,0,0,0.0,46.73790607598494
6,x,7,0.01,normal,110000,0.00075,9.800000000000002e-05,7.071067811865478e-05,0.0,2,0.0,0.0,0.00075,9.800000000000002e-05,7.071067811865478e-05,1,3,320,256,320,1.0,0.0,78,0.0,0,0,0,0.0,40.443824333982775
6,x,8,0.01,m1,110000,0.000495,0.00038219999999999986,0.0002757716446627535,0.0,2,0.0,0.0,0.000495,0.00038219999999999986,0.0002757716446627535,0,4,352,224,320,1.0,0.0,72,0.0,0,0,0,0.0,33.22287540396792
6,x,8,0.01,normal,110000,0.00027,5.879999999999998e-05,4.242640687119284e-05,0.0,2,0.0,0.0,0.00027,5.879999999999998e-05,4.242640687119284e-05,0,4,384,256,384,1.0,0.0,27,0.0,0,0,0,0.0,32.085078290023375
6,x,9,0.01,m1,110000,0.03936,0.0012936000000000015,0.0009333809511662439,0.0,2,0.0,0.0,0.03936,0.0012936000000000015,0.0009333809511662439,3,1,160,160,128,1.0,0.0,4389,0.0,0,0,0,0.0,60.34058849498979
6,x,9,0.01,normal,110000,0.019285,0.0021854000000000023,0.001576848122046003,0.0,2,0.0,0.0,0.019285,0.0021854000000000023,0.001576848122046003,3,1,192,192,192,1.0,0.0,2021,0.0,0,0,0,0.0,134.20360407599946
6,x,10,0.01,m1,110000,0.000505,9.800000000000023e-06,7.071067811865493e-06,0.0,2,0.0,0.0,0.000505,9.800000000000023e-06,7.071067811865493e-06,0,4,352,288,320,1.0,0.0,56,0.0,0,0,0,0.0,30.7561919639993
6,x,10,0.01,normal,110000,0.000105,9.8e-06,7.071067811865475e-06,0.0,2,0.0,0.0,0.000105,9.8e-06,7.071067811865475e-06,0,4,384,320,384,1.0,0.0,12,0.0,0,0,0,0.0,60.81070556602209
6,x,11,0.01,m1,110000,0.002095,0.00018620000000000005,0.00013435028842544408,0.0,2,0.0,0.0,0.002095,0.00018620000000000005,0.00013435028842544408,1,3,288,224,256,1.0,0.0,239,0.0,0,0,0,0.0,54.68699642000137
6,x,11,0.01,normal,110000,0.00072,0.0001568,0.0001131370849898476,0.0,2,0.0,0.0,0.00072,0.0001568,0.0001131370849898476,1,3,320,256,320,1.0,0.0,72,0.0,0,0,0,0.0,41.0135078470048
6,x,12,0.01,m1,110000,0.0005549999999999999,8.819999999999984e-05,6.363961030678917e-05,0.0,2,0.0,0.0,0.0005549999999999999,8.819999999999984e-05,6.363961030678917e-05,0,4,352,224,320,1.0,0.0,57,0.0,0,0,0,0.0,34.89496554702055
6,x,12,0.01,normal,110000,0.00013000000000000002,5.879999999999999e-05,4.242640687119285e-05,0.0,2,0.0,0.0,0.00013000000000000002,5.879999999999999e-05,4.242640687119285e-05,0,4,384,256,384,1.0,0.0,17,0.0,0,0,0,0.0,66.20908893196611
6,x,13,0.01,m1,110000,0.007665,0.0030674000000000005,0.002213244225113894,0.0,2,0.0,0.0,0.007665,0.0030674000000000005,0.002213244225113894,2,2,224,160,192,1.0,0.0,984,0.0,0,0,0,0.0,71.69910691896803
6,x,13,0.01,normal,110000,0.00295,0.0002939999999999999,0.0002121320343559642,0.0,2,0.0,0.0,0.00295,0.0002939999999999999,0.0002121320343559642,2,2,256,192,256,1.0,0.0,338,0.0,0,0,0,0.0,118.52472346299326
