n,lstate,i,p_error,sim_type,comp_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,10,0.15,normal,na,val,4700000,0.8901994137931034,4186056,0.0007560525403903541,0.002760973708473213,29,0.00758586655525183,8.113447085317185e-05,0.00022291964136937818,0.8895266379310345,0.0027713122652778506,0.007614272081915552,0,2,64,48,64,1.0,0.0,4186056,57.0,5490,0,0,0,2489.604713573586
4,x,10,0.3,m1,na,val,3700000,0.8186921428571429,3042209,0.0021911735671558638,0.004332817333551686,28,0.011697507286579345,0.00021448867978942103,0.000579065005878953,0.8168993392857143,0.004355960709366375,0.0117599885283183,0,2,56,40,48,1.0,0.0,3042209,257.0,12520,0,0,0,2012.9170633000904
4,x,10,0.3,normal,na,val,4700000,0.7911822068965517,3721985,0.0019885299883210905,0.004991510226849952,29,0.01371433939187976,0.00022477393441403887,0.0006175738169222659,0.7896100172413794,0.005008207843685777,0.013760216646240627,0,2,64,48,64,1.0,0.0,3721985,239.0,12733,0,0,0,2737.64279594057
4,x,10,0.5,m1,na,val,3700000,0.7173089642857143,2630330,0.003952838097713637,0.007150677787548843,28,0.01930501544021204,0.00040904375466028505,0.001104314336913502,0.7144653928571428,0.007014681922031134,0.018937861114198935,0,2,56,40,48,1.0,0.0,2630330,474.0,18468,0,0,0,1680.2024566978798
4,x,10,0.5,normal,na,val,4700000,0.6795831034482759,3242302,0.004158192230861556,0.006425788565643326,29,0.01765506655193354,0.0004224193123751975,0.001160611027988199,0.6767670172413793,0.006544940306995557,0.017982439901034986,0,2,64,48,64,1.0,0.0,3242302,715.0,24374,0,0,0,2313.711046380282
4,x,10,0.7,m1,na,val,3700000,0.6300524999999999,2347743,0.006870156394952846,0.007146121540854641,28,0.01929271473035008,0.0006177696712029098,0.0016678213444092241,0.6257094642857143,0.006924977093497347,0.018695680841033534,0,2,56,40,48,1.0,0.0,2347743,1140.0,31986,0,0,0,1687.848898113065
4,x,10,0.7,normal,na,val,4700000,0.5841355172413794,2787898,0.007220059836366387,0.009027395205720918,29,0.024803066817317875,0.0005098109610435288,0.0014007224722974647,0.5799144482758621,0.008941765456868693,0.024567796251010337,0,2,64,48,64,1.0,0.0,2787898,1381.0,37499,0,0,0,2192.561730957299
4,x,10,0.9,m1,na,val,3700000,0.5543126428571429,2068544,0.010645500602139339,0.009508905462165455,28,0.02567163172787092,0.0008767293600520833,0.002366946789598591,0.5484017678571428,0.009332234788012747,0.025194665740354397,0,2,56,40,48,1.0,0.0,2068544,1978.0,42014,0,0,0,1823.7962849374162
4,x,10,0.9,normal,na,val,4800000,0.5097134999999999,2445246,0.01113253861892949,0.009398501423423702,30,0.026264138960987626,0.0008989204606538572,0.0025120357841992486,0.5040401833333333,0.009317306749197802,0.02603724021291207,0,2,64,48,64,1.0,0.0,2445246,2424.0,49981,0,0,0,2360.2624090541503
4,x,10,1.0,m1,na,val,3700000,0.5244835714285714,1864932,0.013053539240820968,0.010778070241415631,28,0.029098054563236383,0.001069742137670718,0.0028880323094319796,0.5176125714285714,0.010482570582580644,0.02830028047162229,0,2,56,40,48,1.0,0.0,1864932,2154.0,43949,0,0,0,1665.3124236756703
4,x,10,1.0,normal,na,val,4800000,0.47413896666666666,2212931,0.013500345236717053,0.008780939729591063,30,0.024538361050971118,0.0016178544453519762,0.0045210988493841146,0.4678092333333333,0.009095690758188859,0.02541793369566992,0,2,64,48,64,1.0,0.0,2212931,4339.0,62577,0,0,0,2033.08320131636
4,x,11,0.1,m1,na,val,3600000,0.9641768888888889,3470280,0.0003379497508125461,0.001791363756401401,27,0.004749081185088772,3.880121097784063e-05,0.00010286581960533558,0.9638511666666667,0.0018007550881219618,0.004773978527472565,1,1,40,24,32,1.0,0.0,3470280,10.0,2323,0,0,0,1884.2465487379231
4,x,11,0.1,normal,na,val,4700000,0.957067172413793,4485214,0.00047214926796525333,0.0019995838771011587,29,0.005493922818305472,4.6571001094242676e-05,0.00012795536537027455,0.9566154137931034,0.002007005742861833,0.005514314639885911,1,1,48,32,48,1.0,0.0,4485214,47.0,4094,0,0,0,2998.9438879496884
