n,lstate,i,p_error,sim_type,comp_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,z,6,0.7,normal,na,val,1500000,0.749406,1124109,0.008692753295354147,0.0007592244673315982,15,0.015867057656045097,0.016901775558766992,0.03339810982675516,0.0013332865091206347,0.0026345900232383887,0.00016291383474576287,0.00032191967797812594,0.002359371823395813,0.004662146826287251,0.7429156666666666,0.017069374317474097,0.03372928697028458,1,1,48,32,48,1.0,0.0,1124109,849.0,17773,0,0,0,809.0623082990642
4,z,6,0.9,m1,na,val,1500000,0.6872633333333333,1030895,0.012989509453032688,0.0012562089760105193,15,0.023466600954044337,0.025978162225924382,0.051333157992897824,0.0018292689379478672,0.00361465721041154,0.0003030293613640493,0.0005987896275381798,0.003125611169090728,0.00617624490031035,0.678376,0.025988005052618668,0.05135260753568689,1,1,40,24,32,1.0,0.0,1030895,1285.0,24092,0,0,0,699.2570181021001
4,z,6,0.9,normal,na,val,1500000,0.6704686666666666,1005703,0.014084583651507407,0.0013766439346503407,15,0.025415879433714133,0.018106246378902263,0.035778158514192256,0.0018031208550729101,0.003562988287192173,0.00022480068861751592,0.0004442088383834686,0.0031982607614304474,0.006319801360126927,0.661101,0.018620252027768056,0.036793839798842126,1,1,48,32,48,1.0,0.0,1005703,1371.0,25361,0,0,0,773.6566767200129
4,z,6,1.0,m1,na,val,2500000,0.6514236,1628559,0.01930063300876594,0.0019162075857634805,25,0.03476885084600492,0.05485323142020291,0.13993171280664007,0.006160704608373951,0.015716083184627427,0.0007183844314920349,0.0018326133456429462,0.01090479224475541,0.027818347563151557,0.6408176,0.054167827450065015,0.13818323329098217,1,1,40,24,32,1.0,0.0,1628559,2540.0,47950,0,0,0,1225.91328746808
4,z,6,1.0,normal,na,val,2500000,0.6400704,1600176,0.01772887511570492,0.0019467694963224164,25,0.031564211238765,0.022120203039544095,0.05642908938659208,0.0020482364992513726,0.0052250931103351335,0.00031805534857129474,0.0008113656851308539,0.003479544760702462,0.008876389695669546,0.628949,0.022728149964209583,0.05797997439849383,1,1,48,32,48,1.0,0.0,1600176,3029.0,49549,0,0,0,1362.1461435538367
4,z,7,0.1,m1,na,val,35500000,0.9250027551020409,32837185,0.0006186704408576083,1.04277613730629e-05,49,0.001216485358969091,0.0020271598257660902,0.00723985652059318,5.5907178136519646e-05,0.00019966849334471302,2.2753565818972122e-06,8.126273506775758e-06,0.00010871609819540386,0.0003882717792692995,0.9244301734693877,0.0020152361981580933,0.007197272136278905,0,2,56,24,48,1.0,0.0,32837185,365.0,42135,0,0,0,10602.406327469216
4,z,7,0.1,normal,na,val,36500000,0.91340662,33302846,0.000618974597253279,9.121267293785427e-06,50,0.001219706659918987,0.0024153353552877625,0.008713775553895898,6.204486930697821e-05,0.00022383850931019072,1.9686421325762806e-06,7.102245926909359e-06,0.00012147953405346971,0.0004382602158397477,0.91284142,0.0024195896408561175,0.008729123687439203,0,2,64,32,64,1.0,0.0,33302846,380.0,43313,0,0,0,18252.624978789187
4,z,7,0.15,m1,na,val,35500000,0.8894987551020408,31560665,0.0009343740407814721,2.419416755798153e-05,49,0.0018203597464469814,0.0034679297733566264,0.012385463476273666,0.00010032988484527756,0.00035832101730456266,4.287799027767339e-06,1.5313567956311925e-05,0.00019374348928646894,0.0006919410331659605,0.8886672857142857,0.0034586718067393025,0.012352399309783223,0,2,56,24,48,1.0,0.0,31560665,784.0,60062,0,0,0,13122.054094365216
4,z,7,0.15,normal,na,val,36500000,0.8764037,31986022,0.0010618313828216546,2.6163375216172575e-05,50,0.002071336015210964,0.0027183260921471476,0.009806871496089675,0.0001004048729561074,0.0003622294210787619,4.938091201556558e-06,1.7815090687440147e-05,0.00019370053338589618,0.0006988110238602981,0.8754732,0.0027191987732271415,0.009810019856852311,0,2,64,32,64,1.0,0.0,31986022,885.0,68726,0,0,0,19227.19739863515
4,z,7,0.3,m1,na,val,35500000,0.7894358979591837,28043891,0.002543282184466937,0.00010634955005244285,49,0.0048738652688289875,0.005370431077539308,0.019180110991211814,0.00024052314068618758,0.0008590112167363842,1.5314611710039308e-05,5.469504182156896e-05,0.0004528597008379695,0.0016173560744213195,0.7874302755102041,0.005383763842277694,0.019227728008134624,0,2,56,24,48,1.0,0.0,28043891,3167.0,144101,0,0,0,15138.102393078152
4,z,7,0.3,normal,na,val,36500000,0.7682275199999999,28123755,0.00257437932470891,0.000108658965039764,50,0.004931440719338292,0.005717151709621901,0.02062569766809138,0.0001809115709651493,0.0006526724419620837,1.3384223265407526e-05,4.828609710145112e-05,0.00033964446177233717,0.0012253311332228302,0.76624829,0.005688429478429223,0.020522076829075305,0,2,64,32,64,1.0,0.0,28123755,3081.0,137572,0,0,0,17222.630248392
4,z,7,0.5,m1,na,val,1500000,0.6876126666666666,1031419,0.006250620847723191,0.0003980134716026489,15,0.011705214752241084,0.01814252498915309,0.0358498454801744,0.0007663584643646566,0.00151433345393337,0.00010098016908647029,0.00019953801692301453,0.0013458818007691215,0.0026594784695624777,0.683292,0.017810949172042078,0.035194647716053955,0,2,56,24,48,1.0,0.0,1031419,415.0,12132,0,0,0,696.9806485240697
4,z,7,0.5,normal,na,val,1500000,0.6516993333333333,977549,0.007065566075546806,0.0004790703715189757,15,0.013172991408055662,0.017714468461553626,0.03500400068291516,0.0009349469829714807,0.0018474663748139868,0.00012656641164221423,0.0002500967369793512,0.0016402332209720129,0.003241120382000386,0.6470806666666667,0.01745930705209624,0.034499798698515535,0,2,64,32,64,1.0,0.0,977549,469.0,12918,0,0,0,659.3210017241072
4,z,7,0.7,m1,na,val,1500000,0.5866786666666666,880018,0.009152257443766179,0.0006253717517584849,15,0.017053771384015384,0.016066063799123637,0.03174673343526108,0.0006202428301925144,0.0012256072203776342,8.313148425213834e-05,0.00016426880308879384,0.0011174130199777743,0.002208021437351661,0.5813,0.015840294676299438,0.03130061095934986,0,2,56,24,48,1.0,0.0,880018,551.0,15034,0,0,0,677.8493341611465
4,z,7,0.7,normal,na,val,1500000,0.562178,843267,0.010571254760074594,0.0007508846957187408,15,0.019640740128711705,0.018960766712936474,0.03746670087271781,0.0010042889269492401,0.001984486882068839,0.00011100350835527909,0.0002193442547094856,0.0018142012556848872,0.0035848832907837513,0.5562386666666667,0.018793569408927558,0.03713631700845388,0,2,64,32,64,1.0,0.0,843267,632.0,16554,0,0,0,632.984619416995
4,z,7,0.9,m1,na,val,1500000,0.52314,784710,0.01476757109293452,0.001233189415391581,15,0.027068763355085877,0.018121432700093004,0.03580816686575445,0.001961499868172881,0.0038759471035824554,0.00025979803584670754,0.0005133640133733143,0.003446340617663561,0.006810010111004671,0.5153586666666666,0.01747712227044767,0.034535001782180906,0,2,56,24,48,1.0,0.0,784710,977.0,21390,0,0,0,605.5670499300468
4,z,7,0.9,normal,na,val,1500000,0.47067133333333333,706007,0.016903669142683552,0.001562335731164844,15,0.03068266682303742,0.016135852348776354,0.03188463644064932,0.002302623547943817,0.004550011558046652,0.00030786552598132945,0.0006083459464270795,0.004036351762924969,0.007975879161858854,0.462696,0.01573905335786114,0.031100556908196998,0,2,64,32,64,1.0,0.0,706007,1103.0,21720,0,0,0,740.1422234289348
4,z,7,1.0,m1,na,val,2500000,0.4793228,1198307,0.01795357200565873,0.0017260820351838358,25,0.03245497994094979,0.018298433528897422,0.04667967736963628,0.001493321756860857,0.0038094942777062678,0.00022698552140111797,0.0005790446974518316,0.002565667791391721,0.006545070896407452,0.4706722,0.017777802378974663,0.04535153668105782,0,2,56,24,48,1.0,0.0,1198307,2079.0,39095,0,0,0,993.4645828517387
4,z,7,1.0,normal,na,val,2500000,0.4339596,1084899,0.01933708838572197,0.001821487005761709,25,0.03503120275992053,0.014285617527447761,0.03644290185573409,0.0015121324236018066,0.0038574806724535884,0.00019708188096306074,0.0005027599004159713,0.002680145124359107,0.006837104909079354,0.42553359999999996,0.013834148013590716,0.035291193912221214,0,2,64,32,64,1.0,0.0,1084899,1989.0,38152,0,0,0,1001.820335781842
4,z,8,1.0,m1,na,val,1000000,1.0,1000000,2.5e-06,0.0,10,5e-06,0.0,0.0,2.191346617949794e-06,3.5355339059327378e-06,0.0,0.0,4.382693235899588e-06,7.0710678118654756e-06,0.9999974999999999,2.191346617968159e-06,3.5355339059623687e-06,3,-1,8,8,0,1.0,0.0,1000000,0.0,5,0,0,0,20.48439686599886
4,z,8,1.0,normal,na,val,1000000,1.0,1000000,2.3999999999999997e-05,0.0,10,4.7999999999999994e-05,0.0,0.0,8.23821987244008e-06,1.3291601358251258e-05,0.0,0.0,1.647643974488016e-05,2.6583202716502516e-05,0.999976,8.238219872450924e-06,1.3291601358268753e-05,3,-1,16,16,16,1.0,0.0,1000000,0.0,48,0,0,0,404.9671486869338
4,z,9,1.0,m1,na,val,1000000,0.465701,465701,0.17180033922083338,0.013131256316381415,10,0.31733816580890395,0.03253360598970173,0.05248994664589488,0.012410496029799685,0.020023180789104037,0.0016831038591564032,0.0027155314967109595,0.02287817307762588,0.036911803892266316,0.385149,0.023970637057863564,0.03867439289188074,0,2,56,40,48,1.0,0.0,465701,6176.0,148752,0,0,0,374.27694871101994
4,z,9,1.0,normal,na,val,1000000,0.385169,385169,0.21580557687054389,0.02624096725069497,10,0.37912921923969783,0.060577969746000715,0.09773691858476226,0.06246423999165799,0.10078024014541652,0.030113852801407385,0.048585899987494664,0.06537875440879194,0.10548253801865189,0.310492,0.056738844000045606,0.09154284634955251,0,2,64,48,64,1.0,0.0,385169,6004.0,137346,0,0,0,332.7948884629295
4,z,10,0.1,m1,na,val,35500000,0.9585404489795919,34030550,0.0006803644499500451,1.6980246425179473e-05,49,0.0013267684070497312,0.0019229651394656096,0.0068677326409486055,9.118367440405525e-05,0.00032565598001448303,4.861375892450024e-06,1.736205675875009e-05,0.00017594862551487987,0.0006283879482674281,0.9578886632653061,0.001938490788723705,0.006923181388298946,1,1,40,24,32,1.0,0.0,34030550,580.0,44229,0,0,0,2328.535908583086
4,z,10,0.1,normal,na,val,36500000,0.9524611799999999,34733952,0.0005149030815491131,9.914957849256425e-06,50,0.0010099762473997134,0.002337304482974322,0.008432264538820717,6.786008941034274e-05,0.0002448180071121366,2.752005199531842e-06,9.928375196171444e-06,0.00013211855033764755,0.0004766424635933001,0.95197067,0.0023343058535466726,0.008421446420440327,1,1,48,32,48,1.0,0.0,34733952,364.0,33518,0,0,0,20366.682365453977
4,z,10,0.15,m1,na,val,35500000,0.9378518163265306,33271813,0.0010337634186284204,3.110132980673554e-05,49,0.00200532417764337,0.0024601308022406715,0.008786181436573826,0.00012236595189511182,0.00043702125676825656,4.935885265622828e-06,1.7628161662938673e-05,0.0002377743085973976,0.0008491939592764201,0.9368824387755103,0.002464746198478998,0.00880266499456785,1,1,40,24,32,1.0,0.0,33271813,1088.0,64743,0,0,0,3093.9561091639334
4,z,10,0.15,normal,na,val,36500000,0.93170828,33932224,0.0007968736235974648,2.3755600827550105e-05,50,0.0015462360455398294,0.003524032330729874,0.012713607949896573,9.291634594744622e-05,0.00033521315460466534,4.322046559155161e-06,1.5592594033584688e-05,0.00017886299002279818,0.0006452818017776652,0.9309667699999999,0.0035416353385797138,0.012777114104079744,1,1,48,32,48,1.0,0.0,33932224,924.0,56958,0,0,0,21161.37924222002
4,z,10,0.3,m1,na,val,36500000,0.8825112,32105196,0.0025201579369464305,0.0001307068326815233,50,0.004778902208529815,0.005518721942664626,0.019909825046638543,0.00022588274892050087,0.0008149144056874718,1.9288326329608598e-05,6.958625686431261e-05,0.0004151068363706488,0.0014975758107886753,0.8802930600000001,0.005581103272458396,0.02013487740029471,1,1,40,24,32,1.0,0.0,32105196,4435.0,154471,0,0,0,4272.814045740757
4,z,10,0.3,normal,na,val,36500000,0.8668107,31588920,0.002073784350482842,0.00010226873091026949,50,0.003943031239145145,0.005124646120694778,0.018488122566962306,0.0002464001488158641,0.0008889347760871019,2.1876520200564616e-05,7.892365195195782e-05,0.0004524688161661717,0.0016323661642170886,0.8650146,0.005137434266848774,0.018534258204025038,1,1,48,32,48,1.0,0.0,31588920,3344.0,124241,0,0,0,19835.67037582706
4,z,10,0.5,m1,na,val,1500000,0.8065566666666667,1209835,0.004888933930859853,0.00030668988754503743,15,0.009164488086629629,0.013230665161879726,0.026143951954697365,0.0007067629553834749,0.0013965720183247623,7.212130108441254e-05,0.00014251255000343913,0.0012820026492617281,0.0025332525052981945,0.80262,0.01328665680849274,0.026254592115339682,1,1,40,24,32,1.0,0.0,1209835,370.0,11070,0,0,0,617.9381556160515
4,z,10,0.5,normal,na,val,1500000,0.789846,1184769,0.004569103306249812,0.000297298785624805,15,0.008543609041250014,0.018048073641811917,0.03566320849278704,0.001004410552238795,0.001984727215089718,0.00010044767671682068,0.00019848580565789438,0.0018233088784557216,0.003602880061862823,0.7862513333333333,0.01814498408641291,0.035854704685650926,1,1,48,32,48,1.0,0.0,1184769,351.0,10082,0,0,0,863.6487986139837
4,z,10,0.7,m1,na,val,1500000,0.7622140000000001,1143321,0.008592826961182414,0.0006287066289325623,15,0.015928240664499705,0.020499528073761437,0.040507311650402784,0.0009823547289195987,0.0019411446454967896,0.00010550839345000312,0.00020848584220253154,0.0017872590789060588,0.0035316452285516194,0.7556893333333333,0.020594783376202595,0.04069553726264388,1,1,40,24,32,1.0,0.0,1143321,715.0,18144,0,0,0,687.656621419068
4,z,10,0.7,normal,na,val,1500000,0.7337113333333334,1100567,0.007359304056973279,0.0005197318968708762,15,0.013679144320204806,0.0207275461023934,0.0409578779909776,0.0011069013079045742,0.0021872501690865433,9.68258978372238e-05,0.00019132912745160638,0.0020669665109441402,0.004084350445946483,0.728329,0.020747051852739628,0.04099642158600118,1,1,48,32,48,1.0,0.0,1100567,574.0,14999,0,0,0,835.1571241009515
4,z,10,0.9,m1,na,val,1500000,0.7096913333333333,1064537,0.012922584166648618,0.0010139703425716636,15,0.02381722764815391,0.021533657107394567,0.04255076293871436,0.0015738570684326134,0.0031099603139542547,0.00011475231768263863,0.00022675194659365426,0.0030142382500739236,0.005956170685733517,0.7005389999999999,0.021457670690895922,0.042400612874613726,1,1,40,24,32,1.0,0.0,1064537,1081.0,25295,0,0,0,681.8026408659061
4,z,10,0.9,normal,na,val,1500000,0.6838286666666666,1025743,0.011678400052198211,0.001080236964799987,15,0.021196326174796446,0.01949780638417677,0.038527897659945555,0.0022024363669555657,0.004352040495051262,0.00025803011583575605,0.0005098705823733949,0.003947499031021831,0.007800305105264013,0.6758586666666666,0.019466180959333314,0.03846540544375401,1,1,48,32,48,1.0,0.0,1025743,1106.0,21698,0,0,0,868.9867203980684
4,z,10,1.0,m1,na,val,2500000,0.6691712,1672928,0.016971641258195627,0.0016439823204442263,25,0.0306553178755028,0.020065448102451408,0.051187367608294405,0.0014515224026960716,0.0037028632721838564,0.00018697414555167294,0.0004769748611012065,0.002591027648493979,0.006609764409423417,0.6579134000000001,0.020277581052899184,0.05172852309413057,1,1,40,24,32,1.0,0.0,1672928,2724.0,50841,0,0,0,1064.3519728360116
4,z,10,1.0,normal,na,val,2500000,0.6232548,1558137,0.012728108042519542,0.0010260069070080905,25,0.0234042022710229,0.01905323107683481,0.04860518131845615,0.0014886217054868177,0.003797504350731678,0.00017785287223717,0.00045370630672747443,0.0026874990422847346,0.006855864903787589,0.6153934,0.019193736201541432,0.04896361275903427,1,1,48,32,48,1.0,0.0,1558137,1581.0,36145,0,0,0,1387.5771371119772
4,z,11,0.1,m1,na,val,35500000,0.9217921224489796,32675355,0.00037379964912110747,5.844716153428808e-06,49,0.0007359098659353575,0.004165572420520383,0.014877044359001368,4.3460828593337505e-05,0.0001552172449762054,1.5737158001368329e-06,5.62041357191726e-06,8.551150514143361e-05,0.0003053982326479772,0.9214474897959184,0.004163366942051431,0.014869167650183682,0,2,56,24,48,1.0,0.0,32675355,192.0,25164,0,0,0,7610.341668174136
4,z,11,0.1,normal,na,val,35500000,0.9133350204081633,32414416,0.0003580099817911212,5.2871110960776934e-06,49,0.0007054457413900869,0.00210596941810653,0.0075213193503804645,3.954886421456343e-05,0.00014124594362344083,1.3239411819141818e-06,4.728361363979221e-06,7.783164384784206e-05,0.00027797015659943594,0.9130076530612244,0.00209215794486618,0.007471992660236358,0,2,64,32,64,1.0,0.0,32414416,192.0,23085,0,0,0,17537.509883662045
4,z,11,0.15,m1,na,val,35500000,0.8863292653061225,31409770,0.0005674986043381291,1.1555053049727031e-05,49,0.001111887102576804,0.002667734400235524,0.009527622857984015,5.464649671929482e-05,0.00019516605971176722,3.010634993202476e-06,1.0752267832865984e-05,0.00010552231218071213,0.00037686540064540047,0.8858262040816327,0.0026648801484994906,0.009517429101783895,0,2,56,24,48,1.0,0.0,31409770,412.0,36740,0,0,0,10574.101974440913
4,z,11,0.15,normal,na,val,35500000,0.871705693877551,30966770,0.0005463916641012251,1.0840388291463432e-05,49,0.0010711025516195235,0.0032735544115532833,0.011691265755547442,7.20480516201825e-05,0.00025731447007208035,3.1341301071013943e-06,1.119332181107641e-05,0.00013995184749573673,0.0004998280267704883,0.8712301530612245,0.00328811696852469,0.01174327488758818,0,2,64,32,64,1.0,0.0,30966770,309.0,31432,0,0,0,16621.517647075176
4,z,11,0.3,m1,na,val,35500000,0.781586918367347,27634055,0.0016641496797146407,6.042583438923869e-05,49,0.0032074476906508035,0.010557032423956395,0.037703687228415696,0.00016059682851638925,0.0005735601018442473,9.80947418799693e-06,3.5033836385703325e-05,0.00030413708631578693,0.001086203879699239,0.7802868265306122,0.010542514043791138,0.03765183587068264,0,2,56,24,48,1.0,0.0,27634055,1696.0,88152,0,0,0,13231.708684978134
4,z,11,0.3,normal,na,val,36500000,0.7538841399999999,27666614,0.0016056814247172812,6.244651908328481e-05,50,0.003086469811267993,0.010068193862735825,0.03632289874816981,0.00018334950940204872,0.0006614677623745679,1.4991866432723608e-05,5.408597151643796e-05,0.0003402320085732117,0.0012274508185654979,0.7526748499999999,0.010059670689533532,0.03629214980139139,0,2,64,32,64,1.0,0.0,27666614,1531.0,81273,0,0,0,16499.225455245003
4,z,11,0.5,m1,na,val,1500000,0.6700713333333332,1005107,0.003644992117396388,0.0001793464829944694,15,0.006931291268803837,0.014790271325080926,0.029225752310167108,0.0007086634353847827,0.0014003273894445916,5.940486759236582e-05,0.00011738472595351505,0.0013096233282829694,0.0025878312960431987,0.6676103333333334,0.01451740663838337,0.028686568439071324,0,2,56,24,48,1.0,0.0,1005107,183.0,7017,0,0,0,669.1110876289313
4,z,11,0.5,normal,na,val,1500000,0.63445,951675,0.003567276760060071,0.00014930351730036868,15,0.006835946485519406,0.01773685779011227,0.03504824226283373,0.00046477316766183887,0.0009183973153665152,4.029235554361751e-05,7.961817448974424e-05,0.0008856570786108298,0.001750068936689009,0.6321713333333334,0.017523748856609175,0.03462713647182071,0,2,64,32,64,1.0,0.0,951675,143.0,6550,0,0,0,623.6059042199049
4,z,11,0.7,m1,na,val,1500000,0.5840099999999999,876015,0.0068828053604952835,0.00042975864957888355,15,0.0129060934218328,0.018388825230992882,0.03633653769181336,0.0007067479866762868,0.0013965424399810613,6.847157602973284e-05,0.00013530064982231134,0.0013236265259060523,0.002615501781343123,0.5799913333333334,0.018286100548490704,0.036133552495601434,0,2,56,24,48,1.0,0.0,876015,377.0,11302,0,0,0,604.208938441996
4,z,11,0.7,normal,na,val,1500000,0.5358506666666667,803776,0.006149635203134257,0.00033521852591446923,15,0.011628833354439575,0.01609773069193433,0.031809307592649834,0.0007476578067980707,0.001477380731832087,7.291390362311276e-05,0.00014407874206086142,0.0013915191424800223,0.0027496584003846693,0.5325656666666666,0.016094782905133515,0.03180348273081935,0,2,64,32,64,1.0,0.0,803776,268.0,9319,0,0,0,661.2066096250783
4,z,11,0.9,m1,na,val,1500000,0.4870146666666667,730522,0.011463065081533856,0.0007575323749524117,15,0.021411065413162886,0.014112942488280432,0.027887342460761824,0.0014165991807670432,0.002799216854776443,0.00016657401997836288,0.00032915224759541887,0.0025547425273784036,0.005048201664481839,0.48140333333333335,0.01371050593733789,0.027092123042544672,0,2,56,24,48,1.0,0.0,730522,555.0,15724,0,0,0,587.2214266870869
4,z,11,0.9,normal,na,val,1500000,0.4053073333333333,607961,0.010771282734978349,0.0008803987516672854,15,0.01978176796662213,0.05416640639176689,0.10703346422408988,0.0012924032612758206,0.0025538042385231667,0.00025808465550440987,0.0005099783534082948,0.002213187913008499,0.004373285678117074,0.4010376666666666,0.053641153639949896,0.10599555853004047,0,2,64,32,64,1.0,0.0,607961,477.0,11855,0,0,0,543.6473911289941
4,z,11,1.0,m1,na,val,2500000,0.44394599999999995,1109865,0.01464906842904837,0.0012786092736668713,25,0.026740918310762994,0.038793228588793686,0.09896231782855533,0.0018153500509472992,0.004630995027926784,0.0004784157184707051,0.00122044826140486,0.002890359615901607,0.007373366367095936,0.4376714,0.0381849693902885,0.09741063619971556,0,2,56,24,48,1.0,0.0,1109865,1168.0,29037,0,0,0,866.8386532721343
4,z,11,1.0,normal,na,val,2500000,0.3941172,985293,0.01402144519158919,0.0015867348960882206,25,0.02486942059100194,0.034939947545593285,0.08913251924896247,0.004313979786550392,0.011005050475893858,0.0014519998341572455,0.0037040812095848097,0.0057730120717182,0.01472707161152602,0.3894182,0.03450380179181782,0.0880199025301475,0,2,64,32,64,1.0,0.0,985293,843.0,21809,0,0,0,978.9242692940752
4,z,12,1.0,m1,na,val,1000000,0.847618,847618,3.3866223669083164e-05,1.1673515128875608e-06,10,6.539774431239119e-05,0.024021035828219853,0.038755706619226477,1.9156090176366216e-05,3.090656939841522e-05,2.288008965259619e-06,3.6914896107680937e-06,3.6028168454659165e-05,5.812809808211828e-05,0.84759,0.024030531132947428,0.03877102641005122,2,0,24,8,16,1.0,0.0,847618,1.0,54,0,0,0,54.749796467949636
4,z,12,1.0,normal,na,val,1000000,0.860563,860563,3.4869228695661456e-05,1.1599716966906007e-06,10,6.74185139979417e-05,0.0012841683407127321,0.0020718861508833516,8.150586398437168e-06,1.315021290053577e-05,2.2735445255135772e-06,3.668152582872298e-06,1.3956662060352332e-05,2.2517775838761106e-05,0.860533,0.001286188512604395,0.002075145510292895,2,0,32,16,32,1.0,0.0,860563,1.0,58,0,0,0,429.44761688588187
4,z,13,0.1,m1,na,val,111790000,0.9270999826989619,103810883,4.855809095579529e-05,5.379073963168554e-07,289,9.604036711895687e-05,0.001002235851000197,0.008692861972960892,6.092460005076089e-06,5.284276535014975e-05,7.410084143019983e-07,6.427113797517332e-06,1.2181935345150434e-05,0.00010565964329977418,0.9270550432525951,0.0010031694125012072,0.00870095919006149,0,2,56,24,48,1.0,0.0,103810883,44.0,7473,0,0,0,8353.462300723942
4,z,13,0.1,normal,na,val,109750000,0.9132852685512367,100351781,4.2223498295634917e-05,2.0109922536580517e-07,283,8.404479814053824e-05,0.0018473304486498305,0.015855565459966598,5.5338190652551995e-06,4.7496554012246907e-05,8.06199394734782e-08,6.919578078922149e-07,1.1066046456149808e-05,9.497944674530377e-05,0.9132468515901061,0.0018482172409489445,0.01586317676381225,0,2,64,32,64,1.0,0.0,100351781,52.0,7483,0,0,0,45880.98216068203
4,z,13,0.15,m1,na,val,109020000,0.893307900900901,97389928,8.902097187501952e-05,1.2679583562243213e-06,111,0.0001755060270375904,0.0024072921668257695,0.012939998342668835,9.604250456461744e-06,5.162604967599939e-05,2.474340725300929e-07,1.330040670834342e-06,1.908301930028922e-05,0.00010257759383002723,0.8932286261261261,0.0024102811049629027,0.012956064882108395,0,2,56,24,48,1.0,0.0,97389928,125.0,16656,0,0,0,9416.937807001726
4,z,13,0.15,normal,na,val,108010000,0.8776038073394495,94798307,8.884205202888843e-05,1.2154141402310254e-06,109,0.00017525327577731483,0.0037104878896690027,0.019764607584563807,8.78056482149164e-06,4.6771320437617436e-05,2.7895089680910595e-07,1.4858841140931347e-06,1.7499617826997722e-05,9.321498668502625e-05,0.8775260366972477,0.0037118667769593153,0.01977195248555978,0,2,64,32,64,1.0,0.0,94798307,116.0,16425,0,0,0,45881.48657718132
4,z,13,0.3,m1,na,val,38010000,0.7814091794871795,29683948,0.00035726877496460664,6.749310636338014e-06,39,0.0007010389286565373,0.00567473479595577,0.018080973184788535,3.5091386026472296e-05,0.00011180899770221683,1.4406572517656797e-06,4.590255945742249e-06,6.889390459340531e-05,0.00021951137565697266,0.7811302564102564,0.00567644509901456,0.01808642259253282,0,2,56,24,48,1.0,0.0,29683948,205.0,20851,0,0,0,4458.235217900714
4,z,13,0.3,normal,na,val,38010000,0.7566926923076923,28749804,0.0003789529967559397,7.517411216900352e-06,39,0.0007428711710780788,0.006521651130891218,0.020779437887075668,5.432705083713482e-05,0.00017309812435550764,1.6182907088976626e-06,5.1562358356595045e-06,0.00010772564100249729,0.00034323796552896937,0.7564061282051282,0.006521658560937824,0.020779461560864534,0,2,64,32,64,1.0,0.0,28749804,221.0,21316,0,0,0,18877.23825782098
4,z,13,0.5,m1,na,val,38000000,0.6663181842105262,25320091,0.0011467668848719977,3.01115083879869e-05,38,0.0022333107529680218,0.00816795964765585,0.025689124912089422,0.00014762806322301413,0.0004643063776342539,4.350224635826765e-06,1.3681931459770985e-05,0.00028850692362069295,0.0009073857754698471,0.6655542236842106,0.008160296106486832,0.025665022238367675,0,2,56,24,48,1.0,0.0,25320091,760.0,56541,0,0,0,6254.153737698973
4,z,13,0.5,normal,na,val,38000000,0.6223811315789474,23650483,0.001093547094201571,3.15036290742331e-05,38,0.002124086930254676,0.007568287956198173,0.023803091967188505,0.0001129891581142803,0.00035536323901191083,4.466393530627262e-06,1.4047295317841194e-05,0.00022164745955869955,0.0006971054609317079,0.6217023157894737,0.007576780170386002,0.023829800908033234,0,2,64,32,64,1.0,0.0,23650483,740.0,50110,0,0,0,17291.688611206133
4,z,13,0.7,m1,na,val,38000000,0.5730823421052631,21777129,0.0020477927020097464,6.759575184151741e-05,38,0.003960393900336458,0.010228053505158523,0.03216834502567098,0.00017379025944079217,0.000546589341263485,8.349295608533394e-06,2.6259446308250323e-05,0.00033635605206540613,0.001057876508844567,0.571912052631579,0.010227358177527342,0.03216615814435144,0,2,56,24,48,1.0,0.0,21777129,1461.0,86020,0,0,0,8029.240065290185
4,z,13,0.7,normal,na,val,38000000,0.5270111842105263,20026425,0.002202648733919925,6.54815785217713e-05,38,0.004274334310796307,0.010833455538978066,0.03407240052296847,0.00027290430924929384,0.0008583138496974095,9.624700505706353e-06,3.0270733965183078e-05,0.0005329897216181365,0.0016763108690721314,0.5258516447368421,0.01081985691146066,0.03402963135465752,0,2,64,32,64,1.0,0.0,20026425,1310.0,85505,0,0,0,16960.08938636817
4,z,13,0.9,m1,na,val,38000000,0.48615963157894737,18474066,0.003654627978846244,0.0001438120596391434,38,0.007021631838414201,0.01270830836472596,0.03996901736610432,0.00038797538840957505,0.0012202249577139346,1.69348214519306e-05,5.3261862497990004e-05,0.0007485102075528267,0.002354146328981561,0.48437786842105257,0.012639154404628894,0.0397515206110109,0,2,56,24,48,1.0,0.0,18474066,2648.0,130118,0,0,0,9588.423546494916
4,z,13,0.9,normal,na,val,38000000,0.4245235526315789,16131895,0.003465232479146598,0.00015177771780473475,38,0.006626909522683726,0.011801775937114102,0.03711787390135127,0.0003095069755457034,0.0009734332316686278,1.883458415614704e-05,5.92368236286992e-05,0.000595171243672861,0.001871878545235431,0.4230609868421053,0.011792435974182048,0.037088498698144345,0,2,64,32,64,1.0,0.0,16131895,2416.0,106323,0,0,0,15946.99521667033
