n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
6,x,15,0.005,normal,val,15000000,0.027456151515151517,413618,0.00012156838288910669,0.00014310738371173977,33,0.0004194333320991046,3.4406953523385096e-05,0.00010084331632224899,0.02745280303030303,0.00014284481761445418,0.0004186637773058832,1,3,320,192,320,1.0,0.0,413618,14.0,85,0,0,0,18798.234632006264
6,x,16,0.005,m1,anqi,2000000,0.027039,54078,0.0002779742479784949,0.00023772626611293936,20,0.0005424205010874869,0.00018904642908982523,0.000431347618722901,0.027031499999999997,0.00023811028187972516,0.0005432967106374509,0,4,352,160,320,1.0,0.0,54078,15.0,0,0,0,0,2058.1262105767382
6,x,16,0.005,m1,val,2000000,0.027039,54078,0.006494633905626672,0.00023772626611293936,20,0.0005424205010874869,0.0005331665003951161,0.0012165270798052531,0.026863249999999998,0.00023325806818561332,0.0005322254048605229,0,4,352,160,320,1.0,0.0,54078,14.0,675,0,0,0,2078.174834283651
6,x,16,0.005,normal,anqi,2000000,0.015751499999999998,31503,0.009339141417677978,0.0001840306845696062,20,0.0004199031843300624,0.0009865369587794054,0.0022509833695374066,0.015604499999999999,0.00018476642318571322,0.00042158192061504907,0,4,384,192,384,1.0,0.0,31503,294.0,0,0,0,0,1968.3579663049895
6,x,16,0.005,normal,val,2000000,0.015751499999999998,31503,0.009174489221401686,0.0001840306845696062,20,0.0004199031843300624,0.0006812574829487561,0.0015544265735243088,0.015607,0.00018293050875012326,0.00041739291094275075,0,4,384,192,384,1.0,0.0,31503,59.0,460,0,0,0,1944.9415550499689
6,x,17,0.005,m1,anqi,2000000,0.4168565,833713,0.0,0.0006178464876786464,20,0.0014097415776621834,0.0,0.0,0.4168565,0.0006178464876786464,0.0014097415776621834,4,0,96,96,64,1.0,0.0,833713,0.0,0,0,0,0,3712.42527381971
6,x,17,0.005,m1,val,2000000,0.4168565,833713,0.0,0.0006178464876786464,20,0.0014097415776621834,0.0,0.0,0.4168565,0.0006178464876786464,0.0014097415776621834,4,0,96,96,64,1.0,0.0,833713,0.0,0,0,0,0,3687.0751625607954
6,x,17,0.005,normal,anqi,2000000,0.28524099999999997,570482,0.0,0.0005216556225589493,20,0.0011902626866191668,0.0,0.0,0.28524099999999997,0.0005216556225589493,0.0011902626866191668,4,0,128,128,128,1.0,0.0,570482,0.0,0,0,0,0,3586.364965560031
6,x,17,0.005,normal,val,2000000,0.28524099999999997,570482,0.0,0.0005216556225589493,20,0.0011902626866191668,0.0,0.0,0.28524099999999997,0.0005216556225589493,0.0011902626866191668,4,0,128,128,128,1.0,0.0,570482,0.0,0,0,0,0,3677.825849008397
6,x,18,0.005,m1,anqi,2000000,0.021206,42412,0.0,0.00020489365333984202,20,0.00046750626227159547,0.0,0.0,0.021206,0.00020489365333984202,0.00046750626227159547,0,4,352,288,320,1.0,0.0,42412,0.0,0,0,0,0,1987.3745311786188
6,x,18,0.005,m1,val,2000000,0.021206,42412,0.0,0.00020489365333984202,20,0.00046750626227159547,0.0,0.0,0.021206,0.00020489365333984202,0.00046750626227159547,0,4,352,288,320,1.0,0.0,42412,0.0,0,0,0,0,2023.3438138413476
6,x,18,0.005,normal,anqi,2000000,0.012467,24934,0.0,0.000160817467236681,20,0.00036693753950057547,0.0,0.0,0.012467,0.000160817467236681,0.00036693753950057547,0,4,384,320,384,1.0,0.0,24934,0.0,0,0,0,0,1813.8227467628894
6,x,18,0.005,normal,val,2000000,0.012467,24934,0.0,0.000160817467236681,20,0.00036693753950057547,0.0,0.0,0.012467,0.000160817467236681,0.00036693753950057547,0,4,384,320,384,1.0,0.0,24934,0.0,0,0,0,0,1821.9113295767456
6,x,19,0.005,m1,anqi,2000000,0.0426995,85399,0.0,0.0002620044057082367,20,0.0005978159811918889,0.0,0.0,0.0426995,0.0002620044057082367,0.0005978159811918889,1,3,288,224,256,1.0,0.0,85399,0.0,0,0,0,0,2534.9937702888856
