n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,z,9,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,40,48,100,0.0,0,0,0,0.0,0.0268951640009618
4,z,9,0.0001,m1,7900000,0.9877622784810126,8.939473939573731e-05,0.0004053866447115175,0.0010157837632312644,79,1.7626756926747877e-05,7.99336951590303e-05,0.9867589240506328,9.01563404469441e-05,0.00040884034788067966,0,2,56,-8,48,7803322,11.0,15831,0,0,0.0,3039.0385433749907
4,z,9,0.0001,m1,7900000,0.9877622784810126,8.939473939573731e-05,0.0004053866447115175,0.0010157837632312644,79,1.7626756926747877e-05,7.99336951590303e-05,0.9867589240506328,9.01563404469441e-05,0.00040884034788067966,0,2,56,-6,48,7803322,11.0,15831,0,0,0.0,3039.0385433749907
4,z,9,0.0001,m1,5000000,0.9877962,0.0,,0.00021856735225343041,1,0.0,,0.9875803,0.0,,0,2,56,40,48,4938981,2.0,2155,0,0,120.03410310018808,51.82641643099487
4,z,9,0.0001,normal,7900000,0.984803670886076,8.858293205616565e-05,0.0004017052664138049,0.0010192862322614886,79,1.7053506089116457e-05,7.733412123313383e-05,0.9837998734177216,8.972194685266592e-05,0.00040687046281966897,0,2,64,0,64,7779949,15.0,15830,0,0,0.0,4226.297010774972
4,z,9,0.0001,normal,7900000,0.984803670886076,8.858293205616565e-05,0.0004017052664138049,0.0010192862322614886,79,1.7053506089116457e-05,7.733412123313383e-05,0.9837998734177216,8.972194685266592e-05,0.00040687046281966897,0,2,64,2,64,7779949,15.0,15830,0,0,0.0,4226.297010774972
4,z,9,0.0001,normal,5000000,0.984924,0.0,,0.00022753024598852297,1,0.0,,0.9846999,0.0,,0,2,64,48,64,4924620,12.0,2217,0,0,605.639933323022,179.17457546200603
4,z,9,0.0005,m1,7900000,0.9407067088607596,0.00018150608683505733,0.0008230925447531404,0.005139371739391916,79,3.480636872458915e-05,0.0001578396796861843,0.9358720886075951,0.00018877244488333715,0.0008560439748750468,0,2,56,-8,48,7431583,225.0,75937,0,0,0.0,3995.544490412969
4,z,9,0.0005,m1,7900000,0.9407067088607596,0.00018150608683505733,0.0008230925447531404,0.005139371739391916,79,3.480636872458915e-05,0.0001578396796861843,0.9358720886075951,0.00018877244488333715,0.0008560439748750468,0,2,56,-6,48,7431583,225.0,75937,0,0,0.0,3995.544490412969
4,z,9,0.0005,m1,5000000,0.9408956,0.0,,0.0011655915916707444,1,0.0,,0.9397989,0.0,,0,2,56,40,48,4704478,124.0,10719,0,0,281.22835372015834,-97.60658089118078
4,z,9,0.0005,normal,7900000,0.9265807594936708,0.0001852249712659784,0.0008399569160988313,0.005215129584152053,79,4.0094851031986946e-05,0.00018182185260490132,0.9217485443037975,0.00019357364019908987,0.0008778164021209219,0,2,64,0,64,7319988,477.0,75395,0,0,0.0,4475.056712003017
4,z,9,0.0005,normal,7900000,0.9265807594936708,0.0001852249712659784,0.0008399569160988313,0.005215129584152053,79,4.0094851031986946e-05,0.00018182185260490132,0.9217485443037975,0.00019357364019908987,0.0008778164021209219,0,2,64,2,64,7319988,477.0,75395,0,0,0.0,4475.056712003017
4,z,9,0.0005,normal,5000000,0.9266106,0.0,,0.0012322328278998752,1,0.0,,0.9254688,0.0,,0,2,64,48,64,4633053,300.0,10818,0,0,579.8822564468719,192.82457207888365
4,z,9,0.001,m1,7900000,0.8852384810126582,0.00023946912276811527,0.0010859429184219508,0.010468242181310842,79,5.6643018361056564e-05,0.00025686436713094255,0.875971582278481,0.0002408003284751672,0.0010919796608371128,0,2,56,-8,48,6993384,859.0,144699,0,0,0.0,3637.106945348889
4,z,9,0.001,m1,7900000,0.8852384810126582,0.00023946912276811527,0.0010859429184219508,0.010468242181310842,79,5.6643018361056564e-05,0.00025686436713094255,0.875971582278481,0.0002408003284751672,0.0010919796608371128,0,2,56,-6,48,6993384,859.0,144699,0,0,0.0,3637.106945348889
4,z,9,0.001,m1,5000000,0.8853524,0.0,,0.0025352616652984735,1,0.0,,0.8831078,0.0,,0,2,56,40,48,4426762,484.0,21478,0,0,183.0162549102679,18.98185409093276
4,z,9,0.001,normal,7900000,0.8591853164556963,0.00026031065852772213,0.0011804549703540023,0.010663613305614193,79,4.687988146127421e-05,0.00021259056157577243,0.8500233544303797,0.00026982248164006964,0.0012235891198875025,0,2,64,0,64,6787564,1653.0,141453,0,0,0.0,4198.709104551061
4,z,9,0.001,normal,7900000,0.8591853164556963,0.00026031065852772213,0.0011804549703540023,0.010663613305614193,79,4.687988146127421e-05,0.00021259056157577243,0.8500233544303797,0.00026982248164006964,0.0012235891198875025,0,2,64,2,64,6787564,1653.0,141453,0,0,0.0,4198.709104551061
4,z,9,0.001,normal,5000000,0.8594978,0.0,,0.002743462519624832,1,0.0,,0.8571398,0.0,,0,2,64,48,64,4297489,1030.0,21520,0,0,541.6899773259647,178.59878083132207
4,z,9,0.005,m1,7900000,0.5533825316455696,0.0004151340497489539,0.0018825470119470734,0.05755157344344067,79,0.0001716452443536517,0.000778375664603519,0.5215346202531645,0.0004105105695167835,0.0018615804858306726,0,2,56,-8,48,4371722,12365.0,478467,0,0,0.0,3383.906628062032
4,z,9,0.005,m1,7900000,0.5533825316455696,0.0004151340497489539,0.0018825470119470734,0.05755157344344067,79,0.0001716452443536517,0.000778375664603519,0.5215346202531645,0.0004105105695167835,0.0018615804858306726,0,2,56,-6,48,4371722,12365.0,478467,0,0,0.0,3383.906628062032
4,z,9,0.005,m1,5000000,0.5533792,0.0,,0.020567090342390897,1,0.0,,0.5419978,0.0,,0,2,56,40,48,2766896,7583.0,98648,0,0,325.44921971904114,22.55559086566791
4,z,9,0.005,normal,7900000,0.48153734177215185,0.0003735354348161299,0.0016939059012256513,0.06280959906438627,79,0.00018052208035498687,0.0008186302789864237,0.45129234177215194,0.00037084183146582843,0.0016816909674192168,0,2,64,0,64,3804145,21860.0,434151,0,0,0.0,2970.1338802460523
4,z,9,0.005,normal,7900000,0.48153734177215185,0.0003735354348161299,0.0016939059012256513,0.06280959906438627,79,0.00018052208035498687,0.0008186302789864237,0.45129234177215194,0.00037084183146582843,0.0016816909674192168,0,2,64,2,64,3804145,21860.0,434151,0,0,0.0,2970.1338802460523
4,z,9,0.005,normal,5000000,0.481335,0.0,,0.02625572626133566,1,0.0,,0.4686972,0.0,,0,2,64,48,64,2406675,14085.0,98208,0,0,540.7037049122155,110.85213167360052
4,z,9,0.01,m1,7900000,0.31974924050632914,0.000377140631239678,0.001710254720983359,0.12456042998847071,79,0.00025418437499405785,0.001152673542240325,0.27992101265822783,0.00033502151141332257,0.0015192532282778187,0,2,56,-8,48,2526019,25268.0,578750,0,0,0.0,2676.9550860169256
4,z,9,0.01,m1,7900000,0.31974924050632914,0.000377140631239678,0.001710254720983359,0.12456042998847071,79,0.00025418437499405785,0.001152673542240325,0.27992101265822783,0.00033502151141332257,0.0015192532282778187,0,2,56,-6,48,2526019,25268.0,578750,0,0,0.0,2676.9550860169256
4,z,9,0.01,m1,5000000,0.3198574,0.0,,0.05897690658399649,1,0.0,,0.3009932,0.0,,0,2,56,40,48,1599287,16546.0,155550,0,0,385.988029031083,47.36663084011525
4,z,9,0.01,normal,7900000,0.247593417721519,0.0002431236931088888,0.0011025156386773336,0.14110368804842435,79,0.0003222413592673867,0.0014612978828921293,0.21265715189873416,0.00022718287941005986,0.001030227347184783,0,2,64,0,64,1955988,38283.0,475427,0,0,0.0,2741.3409323789238
4,z,9,0.01,normal,7900000,0.247593417721519,0.0002431236931088888,0.0011025156386773336,0.14110368804842435,79,0.0003222413592673867,0.0014612978828921293,0.21265715189873416,0.00022718287941005986,0.001030227347184783,0,2,64,2,64,1955988,38283.0,475427,0,0,0.0,2741.3409323789238
4,z,9,0.01,normal,5000000,0.2479192,0.0,,0.07859012129758405,1,0.0,,0.2284352,0.0,,0,2,64,48,64,1239596,26950.0,140940,0,0,484.29878466483206,-1.192181740887463
4,z,10,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,1,1,40,24,32,100,0.0,0,0,0,0.0,0.0301178480003727
4,z,10,0.0001,m1,7900000,0.9916522784810127,6.862789378625435e-05,0.0003112132971546496,9.57330250285105e-07,79,4.7357074623571543e-07,2.1475453382123792e-06,0.9916513291139242,6.860924838746588e-05,0.0003111287441294351,0,2,56,-8,48,7834053,0.0,15,0,0,0.0,2197.54311083816
4,z,10,0.0001,m1,7900000,0.9916522784810127,6.862789378625435e-05,0.0003112132971546496,9.57330250285105e-07,79,4.7357074623571543e-07,2.1475453382123792e-06,0.9916513291139242,6.860924838746588e-05,0.0003111287441294351,0,2,56,-6,48,7834053,0.0,15,0,0,0.0,2197.54311083816
4,z,10,0.0001,m1,5000000,0.9916534,0.0,,1.0084168520977188e-07,1,0.0,,0.9916533,0.0,,1,1,40,24,32,4958267,0.0,1,0,0,13.192119415849447,2.665702660102397
4,z,10,0.0001,normal,7900000,0.9886210126582279,8.76613999925178e-05,0.0003975263091977375,1.0884299333133385e-06,79,4.612970326586599e-07,2.091886586939259e-06,0.9886199367088608,8.771545357514947e-05,0.00039777143100966746,0,2,64,0,64,7810106,0.0,17,0,0,0.0,4883.834990450952
4,z,10,0.0001,normal,7900000,0.9886210126582279,8.76613999925178e-05,0.0003975263091977375,1.0884299333133385e-06,79,4.612970326586599e-07,2.091886586939259e-06,0.9886199367088608,8.771545357514947e-05,0.00039777143100966746,0,2,64,2,64,7810106,0.0,17,0,0,0.0,4883.834990450952
4,z,10,0.0001,normal,5000000,0.9887084,0.0,,5.057102781770642e-07,1,0.0,,0.9887079,0.0,,1,1,48,32,48,4943542,0.0,5,0,0,576.1011276720092,120.78101948928088
4,z,10,0.0005,m1,7900000,0.959112658227848,0.00014169343889223302,0.000642550424761323,2.0258034521800442e-05,79,2.371191129680793e-06,1.075286110266177e-05,0.9590932278481012,0.00014149477737489868,0.0006416495358892278,0,2,56,-8,48,7576990,0.0,307,0,0,0.0,2588.820893896962
4,z,10,0.0005,m1,7900000,0.959112658227848,0.00014169343889223302,0.000642550424761323,2.0258034521800442e-05,79,2.371191129680793e-06,1.075286110266177e-05,0.9590932278481012,0.00014149477737489868,0.0006416495358892278,0,2,56,-6,48,7576990,0.0,307,0,0,0.0,2588.820893896962
4,z,10,0.0005,m1,5000000,0.9592016,0.0,,6.4637089846388916e-06,1,0.0,,0.9591954,0.0,,1,1,40,24,32,4796008,0.0,62,0,0,30.843994447030127,8.136344452854246
4,z,10,0.0005,normal,7900000,0.94469,0.0001528110511220221,0.0006929664956565733,2.5257809364956185e-05,79,2.7966727669159217e-06,1.2682332282632978e-05,0.9446661392405064,0.00015284245695988433,0.0006931089146324705,0,2,64,0,64,7463051,0.0,377,0,0,0.0,4168.146281694077
4,z,10,0.0005,normal,7900000,0.94469,0.0001528110511220221,0.0006929664956565733,2.5257809364956185e-05,79,2.7966727669159217e-06,1.2682332282632978e-05,0.9446661392405064,0.00015284245695988433,0.0006931089146324705,0,2,64,2,64,7463051,0.0,377,0,0,0.0,4168.146281694077
4,z,10,0.0005,normal,5000000,0.944733,0.0,,1.4289751707625328e-05,1,0.0,,0.9447195,0.0,,1,1,48,32,48,4723665,0.0,135,0,0,531.1590398652479,13.189874180592597
4,z,10,0.001,m1,7900000,0.9200662025316456,0.00021977280179739952,0.0009966241785782917,7.800759109881872e-05,79,4.299609817531083e-06,1.949784080449748e-05,0.9199944303797468,0.00021978916708879922,0.0009966983917883206,0,2,56,-8,48,7268523,2.0,1130,0,0,0.0,2664.8098592450115
4,z,10,0.001,m1,7900000,0.9200662025316456,0.00021977280179739952,0.0009966241785782917,7.800759109881872e-05,79,4.299609817531083e-06,1.949784080449748e-05,0.9199944303797468,0.00021978916708879922,0.0009966983917883206,0,2,56,-6,48,7268523,2.0,1130,0,0,0.0,2664.8098592450115
4,z,10,0.001,m1,5000000,0.9202154,0.0,,2.369010559918906e-05,1,0.0,,0.9201936,0.0,,1,1,40,24,32,4601077,0.0,218,0,0,50.01482053287327,5.454378101974726
4,z,10,0.001,normal,7900000,0.8929387341772151,0.00021723289460125395,0.000985106225026618,0.00010688822708013421,79,5.417724208714088e-06,2.4568258197167384e-05,0.8928432911392405,0.00021758792651236893,0.000986716221276792,0,2,64,0,64,7054216,15.0,1478,0,0,0.0,4503.872566432037
4,z,10,0.001,normal,7900000,0.8929387341772151,0.00021723289460125395,0.000985106225026618,0.00010688822708013421,79,5.417724208714088e-06,2.4568258197167384e-05,0.8928432911392405,0.00021758792651236893,0.000986716221276792,0,2,64,2,64,7054216,15.0,1478,0,0,0.0,4503.872566432037
4,z,10,0.001,normal,5000000,0.8930696,0.0,,5.789022490520336e-05,1,0.0,,0.8930179,0.0,,1,1,48,32,48,4465348,2.0,513,0,0,534.679998147767,10.825832141563296
4,z,10,0.005,m1,7900000,0.6662084810126583,0.0003457963872114196,0.0015681150603777752,0.0021231655388678776,79,2.946464013991961e-05,0.00013361604591828892,0.6647939873417722,0.0003434491227614904,0.0015574707018166402,0,2,56,-8,48,5263047,413.0,21523,0,0,0.0,3122.762428853908
4,z,10,0.005,m1,7900000,0.6662084810126583,0.0003457963872114196,0.0015681150603777752,0.0021231655388678776,79,2.946464013991961e-05,0.00013361604591828892,0.6647939873417722,0.0003434491227614904,0.0015574707018166402,0,2,56,-6,48,5263047,413.0,21523,0,0,0.0,3122.762428853908
4,z,10,0.005,m1,5000000,0.6665916,0.0,,0.0006735758446401065,1,0.0,,0.6661426,0.0,,1,1,40,24,32,3332958,65.0,4360,0,0,152.70232552057132,-5.501502217259258
4,z,10,0.005,normal,7900000,0.5787655696202532,0.00037861260955710055,0.0017169298380564837,0.002996247991633245,79,3.838252479247315e-05,0.000174056807440274,0.5770314556962025,0.0003789794718716109,0.001718593482737991,0,2,64,0,64,4572248,681.0,26037,0,0,0.0,4103.528607924876
4,z,10,0.005,normal,7900000,0.5787655696202532,0.00037861260955710055,0.0017169298380564837,0.002996247991633245,79,3.838252479247315e-05,0.000174056807440274,0.5770314556962025,0.0003789794718716109,0.001718593482737991,0,2,64,2,64,4572248,681.0,26037,0,0,0.0,4103.528607924876
4,z,10,0.005,normal,5000000,0.578776,0.0,,0.0015031722117019365,1,0.0,,0.577906,0.0,,1,1,48,32,48,2893880,123.0,8454,0,0,581.8380423011258,108.8598814648576
4,z,10,0.01,m1,7900000,0.45584240506329116,0.00037461797193527596,0.0016988149830516367,0.008900042249920033,79,7.333462446092106e-05,0.00033255734680076213,0.45178544303797463,0.0003760478296918916,0.001705299092097507,0,2,56,-8,48,3601155,2163.0,59774,0,0,0.0,3895.784678518088
4,z,10,0.01,m1,7900000,0.45584240506329116,0.00037461797193527596,0.0016988149830516367,0.008900042249920033,79,7.333462446092106e-05,0.00033255734680076213,0.45178544303797463,0.0003760478296918916,0.001705299092097507,0,2,56,-6,48,3601155,2163.0,59774,0,0,0.0,3895.784678518088
4,z,10,0.01,m1,5000000,0.455922,0.0,,0.002975289632875799,1,0.0,,0.4545655,0.0,,1,1,40,24,32,2279610,384.0,12797,0,0,231.83876131288707,-5.500248677097261
4,z,10,0.01,normal,7900000,0.3513518987341772,0.00037762884301368655,0.0017124686603528538,0.012783873420266295,79,9.343670007992741e-05,0.0004237161000116336,0.34686025316455693,0.0003738976037062355,0.0016955482621986932,0,2,64,0,64,2775680,3703.0,63562,0,0,0.0,3412.6505880450277
4,z,10,0.01,normal,7900000,0.3513518987341772,0.00037762884301368655,0.0017124686603528538,0.012783873420266295,79,9.343670007992741e-05,0.0004237161000116336,0.34686025316455693,0.0003738976037062355,0.0016955482621986932,0,2,64,2,64,2775680,3703.0,63562,0,0,0.0,3412.6505880450277
4,z,10,0.01,normal,5000000,0.3515544,0.0,,0.006539528448513232,1,0.0,,0.3492554,0.0,,1,1,48,32,48,1757772,834.0,21322,0,0,605.0771669978276,-29.66486767306924
4,z,11,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,24,48,100,0.0,0,0,0,0.0,0.0271834539998963
4,z,11,0.0001,m1,7900000,0.988546075949367,8.34060997302717e-05,0.0003782294030574837,5.122825182742335e-07,79,3.8294104333654184e-07,1.7365583895637031e-06,0.9885455696202532,8.345697117914689e-05,0.00037846009455130684,0,2,56,-8,48,7809514,0.0,8,0,0,0.0,2718.475382787932
4,z,11,0.0001,m1,7900000,0.988546075949367,8.34060997302717e-05,0.0003782294030574837,5.122825182742335e-07,79,3.8294104333654184e-07,1.7365583895637031e-06,0.9885455696202532,8.345697117914689e-05,0.00037846009455130684,0,2,56,-6,48,7809514,0.0,8,0,0,0.0,2718.475382787932
4,z,11,0.0001,m1,5000000,0.9886564,0.0,,0.0,1,0.0,,0.9886564,0.0,,0,2,56,24,48,4943282,0.0,0,0,0,119.89136812323704,45.461800497956574
4,z,11,0.0001,normal,7900000,0.985616582278481,8.060112663427565e-05,0.000365509430500059,3.210447670164971e-07,79,2.740976201467394e-07,1.242975988361091e-06,0.9856162658227848,8.058428698921729e-05,0.0003654330661943461,0,2,64,0,64,7786371,0.0,5,0,0,0.0,4092.6553192758583
4,z,11,0.0001,normal,7900000,0.985616582278481,8.060112663427565e-05,0.000365509430500059,3.210447670164971e-07,79,2.740976201467394e-07,1.242975988361091e-06,0.9856162658227848,8.058428698921729e-05,0.0003654330661943461,0,2,64,2,64,7786371,0.0,5,0,0,0.0,4092.6553192758583
4,z,11,0.0001,normal,5000000,0.9857344,0.0,,0.0,1,0.0,,0.9857344,0.0,,0,2,64,32,64,4928672,0.0,0,0,0,602.5221026968211,16.140664893202484
4,z,11,0.0005,m1,7900000,0.9444062025316456,0.0001581095098154225,0.0007169939094213992,1.0188127172956205e-05,79,1.5053720904749242e-06,6.826550923745877e-06,0.9443965822784811,0.00015854809133344761,0.0007189827858499955,0,2,56,-8,48,7460809,0.0,152,0,0,0.0,4331.409842647001
4,z,11,0.0005,m1,7900000,0.9444062025316456,0.0001581095098154225,0.0007169939094213992,1.0188127172956205e-05,79,1.5053720904749242e-06,6.826550923745877e-06,0.9443965822784811,0.00015854809133344761,0.0007189827858499955,0,2,56,-6,48,7460809,0.0,152,0,0,0.0,4331.409842647001
4,z,11,0.0005,m1,5000000,0.9444168,0.0,,1.4823963317890998e-06,1,0.0,,0.9444154,0.0,,0,2,56,24,48,4722084,0.0,14,0,0,145.4796258280985,43.825607019942254
4,z,11,0.0005,normal,7900000,0.930253417721519,0.00018040331943025047,0.0008180917227679352,8.232183565669054e-06,79,1.5740657087939123e-06,7.138062268056101e-06,0.9302457594936708,0.00018035420131631383,0.000817868982285241,0,2,64,0,64,7349002,0.0,121,0,0,0.0,4574.788613448021
4,z,11,0.0005,normal,7900000,0.930253417721519,0.00018040331943025047,0.0008180917227679352,8.232183565669054e-06,79,1.5740657087939123e-06,7.138062268056101e-06,0.9302457594936708,0.00018035420131631383,0.000817868982285241,0,2,64,2,64,7349002,0.0,121,0,0,0.0,4574.788613448021
4,z,11,0.0005,normal,5000000,0.9301832,0.0,,1.182562746779344e-06,1,0.0,,0.9301821,0.0,,0,2,64,32,64,4650916,0.0,11,0,0,503.5649901269935,38.64147748705
4,z,11,0.001,m1,7900000,0.892217088607595,0.0002518537446412992,0.0011421046158677662,3.1499339757262334e-05,79,2.5766237415370147e-06,1.168445548727148e-05,0.8921889873417721,0.000252375927766943,0.0011444726082872373,0,2,56,-8,48,7048515,0.0,444,0,0,0.0,4473.413742566961
4,z,11,0.001,m1,7900000,0.892217088607595,0.0002518537446412992,0.0011421046158677662,3.1499339757262334e-05,79,2.5766237415370147e-06,1.168445548727148e-05,0.8921889873417721,0.000252375927766943,0.0011444726082872373,0,2,56,-6,48,7048515,0.0,444,0,0,0.0,4473.413742566961
4,z,11,0.001,m1,5000000,0.8921246,0.0,,4.932046487676721e-06,1,0.0,,0.8921202,0.0,,0,2,56,24,48,4460623,0.0,44,0,0,172.74074628995731,34.52419399889186
4,z,11,0.001,normal,7900000,0.8655711392405064,0.0002540244175887927,0.001151948168507424,3.619519012736506e-05,79,3.491053049298276e-06,1.583120317516607e-05,0.8655398101265823,0.00025410045622369516,0.0011522929879820363,0,2,64,0,64,6838012,1.0,493,0,0,0.0,4361.738077929025
4,z,11,0.001,normal,7900000,0.8655711392405064,0.0002540244175887927,0.001151948168507424,3.619519012736506e-05,79,3.491053049298276e-06,1.583120317516607e-05,0.8655398101265823,0.00025410045622369516,0.0011522929879820363,0,2,64,2,64,6838012,1.0,493,0,0,0.0,4361.738077929025
4,z,11,0.001,normal,5000000,0.8658022,0.0,,4.735492702605745e-06,1,0.0,,0.8657981,0.0,,0,2,64,32,64,4329011,0.0,41,0,0,528.9052122500725,2.4077309500426054
4,z,11,0.005,m1,7900000,0.5704582278481013,0.0003840880684837043,0.0017417599112522389,0.0009177807580778812,79,2.008618090685164e-05,9.108667398034169e-05,0.5699346835443038,0.00038474104799159363,0.0017447210381995057,0,2,56,-8,48,4506620,65.0,8142,0,0,0.0,3734.559513013024
4,z,11,0.005,m1,7900000,0.5704582278481013,0.0003840880684837043,0.0017417599112522389,0.0009177807580778812,79,2.008618090685164e-05,9.108667398034169e-05,0.5699346835443038,0.00038474104799159363,0.0017447210381995057,0,2,56,-6,48,4506620,65.0,8142,0,0,0.0,3734.559513013024
4,z,11,0.005,m1,5000000,0.570986,0.0,,0.0001506166525974367,1,0.0,,0.5709,0.0,,0,2,56,24,48,2854930,5.0,850,0,0,328.08257713215426,-50.52554655401036
4,z,11,0.005,normal,7900000,0.4957369620253165,0.00037703574395890616,0.0017097790788693772,0.0009501059981956743,79,2.122345653333562e-05,9.624398361006823e-05,0.4952659493670886,0.00037617744713706614,0.0017058868803896436,0,2,64,0,64,3916322,55.0,7332,0,0,0.0,3433.0493756259675
4,z,11,0.005,normal,7900000,0.4957369620253165,0.00037703574395890616,0.0017097790788693772,0.0009501059981956743,79,2.122345653333562e-05,9.624398361006823e-05,0.4952659493670886,0.00037617744713706614,0.0017058868803896436,0,2,64,2,64,3916322,55.0,7332,0,0,0.0,3433.0493756259675
4,z,11,0.005,normal,5000000,0.4958084,0.0,,0.00016740337598152835,1,0.0,,0.4957254,0.0,,0,2,64,32,64,2479042,14.0,802,0,0,511.9528900017031,-45.86825845949352
4,z,11,0.01,m1,7900000,0.3338559493670886,0.00034687974886605415,0.0015730278813015795,0.0038676305049671197,79,5.621497016678635e-05,0.0002549232571459147,0.3325646202531645,0.00034138881831453335,0.001548127647488368,0,2,56,-8,48,2637462,342.0,19719,0,0,0.0,3502.25774205997
4,z,11,0.01,m1,7900000,0.3338559493670886,0.00034687974886605415,0.0015730278813015795,0.0038676305049671197,79,5.621497016678635e-05,0.0002549232571459147,0.3325646202531645,0.00034138881831453335,0.001548127647488368,0,2,56,-6,48,2637462,342.0,19719,0,0,0.0,3502.25774205997
4,z,11,0.01,m1,5000000,0.3339642,0.0,,0.0007680463953920809,1,0.0,,0.3337077,0.0,,0,2,56,24,48,1669821,50.0,2465,0,0,391.6186177888885,-44.76206197310239
4,z,11,0.01,normal,7900000,0.25775784810126584,0.000357707687550984,0.0016221303426130229,0.00402507260378707,79,6.838059862234186e-05,0.00031009186475908007,0.2567203164556962,0.0003553954869439805,0.0016116449913237975,0,2,64,0,64,2036287,341.0,15711,0,0,0.0,2481.3298686330963
4,z,11,0.01,normal,7900000,0.25775784810126584,0.000357707687550984,0.0016221303426130229,0.00402507260378707,79,6.838059862234186e-05,0.00031009186475908007,0.2567203164556962,0.0003553954869439805,0.0016116449913237975,0,2,64,2,64,2036287,341.0,15711,0,0,0.0,2481.3298686330963
4,z,11,0.01,normal,5000000,0.257926,0.0,,0.0008723432302288253,1,0.0,,0.257701,0.0,,0,2,64,32,64,1289630,57.0,2136,0,0,810.6223700847477,-423.308937443886
4,z,12,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,2,0,24,8,16,100,0.0,0,0,0,0.0,0.0258880040000804
4,z,12,0.0001,m1,7900000,0.9963175949367089,4.14648402708748e-05,0.0001880344703114653,0.0,79,0.0,0.0,0.9963175949367089,4.14648402708748e-05,0.0001880344703114653,0,2,56,-8,48,7870909,0.0,0,0,0,0.0,34.58756119781174
4,z,12,0.0001,m1,7900000,0.9963175949367089,4.14648402708748e-05,0.0001880344703114653,0.0,79,0.0,0.0,0.9963175949367089,4.14648402708748e-05,0.0001880344703114653,0,2,56,-6,48,7870909,0.0,0,0,0,0.0,34.58756119781174
4,z,12,0.0001,m1,5000000,0.996342,0.0,,0.0,1,0.0,,0.996342,0.0,,2,0,24,8,16,4981710,0.0,0,0,0,0.7256833920255303,0.0714315879158675
4,z,12,0.0001,normal,7900000,0.9950681012658229,4.6494132405810016e-05,0.00021084126943227163,0.0,79,0.0,0.0,0.9950681012658229,4.6494132405810016e-05,0.00021084126943227163,0,2,64,0,64,7861038,0.0,0,0,0,0.0,2367.289346053003
4,z,12,0.0001,normal,7900000,0.9950681012658229,4.6494132405810016e-05,0.00021084126943227163,0.0,79,0.0,0.0,0.9950681012658229,4.6494132405810016e-05,0.00021084126943227163,0,2,64,2,64,7861038,0.0,0,0,0,0.0,2367.289346053003
4,z,12,0.0001,normal,5000000,0.9951076,0.0,,0.0,1,0.0,,0.9951076,0.0,,2,0,32,16,32,4975538,0.0,0,0,0,11.297871095128356,2.271658465266228
4,z,12,0.0005,m1,7900000,0.9818079746835444,0.0001022712018548521,0.00046377873743798576,0.0,79,0.0,0.0,0.9818079746835444,0.0001022712018548521,0.00046377873743798576,0,2,56,-8,48,7756283,0.0,0,0,0,0.0,119.1530604911095
4,z,12,0.0005,m1,7900000,0.9818079746835444,0.0001022712018548521,0.00046377873743798576,0.0,79,0.0,0.0,0.9818079746835444,0.0001022712018548521,0.00046377873743798576,0,2,56,-6,48,7756283,0.0,0,0,0,0.0,119.1530604911095
4,z,12,0.0005,m1,5000000,0.9818282,0.0,,0.0,1,0.0,,0.9818282,0.0,,2,0,24,8,16,4909141,0.0,0,0,0,1.0810980293899777,0.1436812146566808
4,z,12,0.0005,normal,7900000,0.9758050632911393,0.00011228285538968941,0.0005091795145075975,0.0,79,0.0,0.0,0.9758050632911393,0.00011228285538968941,0.0005091795145075975,0,2,64,0,64,7708860,0.0,0,0,0,0.0,2640.9201003959606
4,z,12,0.0005,normal,7900000,0.9758050632911393,0.00011228285538968941,0.0005091795145075975,0.0,79,0.0,0.0,0.9758050632911393,0.00011228285538968941,0.0005091795145075975,0,2,64,2,64,7708860,0.0,0,0,0,0.0,2640.9201003959606
4,z,12,0.0005,normal,5000000,0.9757764,0.0,,0.0,1,0.0,,0.9757764,0.0,,2,0,32,16,32,4878882,0.0,0,0,0,23.239711075089872,2.8471269668079917
4,z,12,0.001,m1,7900000,0.9640569620253164,0.00014995726752338676,0.0006800251775700339,0.0,79,0.0,0.0,0.9640569620253164,0.00014995726752338676,0.0006800251775700339,0,2,56,-8,48,7616050,0.0,0,0,0,0.0,203.8002449129708
4,z,12,0.001,m1,7900000,0.9640569620253164,0.00014995726752338676,0.0006800251775700339,0.0,79,0.0,0.0,0.9640569620253164,0.00014995726752338676,0.0006800251775700339,0,2,56,-6,48,7616050,0.0,0,0,0,0.0,203.8002449129708
4,z,12,0.001,m1,405000000,0.9640101746268658,1.813550540314384e-05,0.00013118120636351904,1.2903344250827098e-09,201,2.52905547316211e-09,1.829364776744263e-08,0.9640101733830845,1.8135622380855473e-05,0.00013118205250907652,2,0,24,8,16,390424479,0.0,1,0,0,1.422994300723076,1761.549333100178
