n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,z,7,0.01,m2,val,1800000,0.48831679071514217,616417,0.006233064290804288,0.0002807721396604821,18,0.011904584302287613,0.0006972763824987202,0.0015093332400798062,0.00012606957232654334,0.0002728917841634287,4.596424310421238e-05,9.94947795645783e-05,0.00023293599784754857,0.0005042161948789488,0.34031944444444445,0.0005514221037723214,0.0011936152312455937,0,2,56,24,48,0.8621361538461538,0.0002806483513420907,616417,173.0,7338,537669,0,0,432.47646540077403
4,z,8,0.0001,m2,val,2000000,1.0,2000000,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,-1,8,8,0,1.0,0.0,2000000,0.0,0,0,0,0,35.74549560528248
4,z,8,0.00025,m2,val,2000000,1.0,2000000,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,-1,8,8,0,1.0,0.0,2000000,0.0,0,0,0,0,49.540140272118144
4,z,8,0.0005,m2,val,2000000,1.0,2000000,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,-1,8,8,0,1.0,0.0,2000000,0.0,0,0,0,0,65.51971319364384
4,z,8,0.00075,m2,val,2000000,1.0,2000000,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,-1,8,8,0,1.0,0.0,2000000,0.0,0,0,0,0,76.47836722584907
4,z,11,0.0001,m2,val,2000000,0.9914642777539417,1975682,0.0,0.0,200,0.0,0.00011901181946937039,0.0008587149447769488,0.0,0.0,0.0,0.0,0.0,0.0,0.987841,0.00014543177699802791,0.0010493448542379113,0,2,56,24,48,0.9983133076923077,3.606963690363707e-05,1975682,0.0,0,7309,0,0,425.5252783651231
4,z,11,0.00025,m2,val,2000000,0.9788970671960913,1939892,1.2879710886019168e-06,0.0,200,2.5759421772038336e-06,0.0001823557723301307,0.0013157653388076083,1.117553322766897e-06,8.063566661898281e-06,0.0,0.0,2.235106645533794e-06,1.6127133323796562e-05,0.9699447499999999,0.00022161849713156855,0.0015990606342663628,0,2,56,24,48,0.9957796923076923,6.272488072353671e-05,1939892,0.0,5,18288,0,0,508.29709488595836
4,z,11,0.0005,m2,val,2000000,0.9582881375296161,1881755,7.440164404299145e-06,0.0,200,1.488032880859829e-05,0.0002652741514474628,0.0019140525649184504,2.7670094094748446e-06,1.9965011398435174e-05,0.0,0.0,5.534018818949689e-06,3.993002279687035e-05,0.9408705,0.00032092237017133956,0.0023155753488021797,0,2,56,24,48,0.9916145384615385,8.927774162636444e-05,1881755,0.0,28,36337,0,0,843.0058686626144
4,z,11,0.00075,m2,val,2000000,0.9380587417673173,1825272,1.9182484303422968e-05,0.0,200,3.8364968606845935e-05,0.0003296502707115285,0.0023785504269398265,4.741448096585234e-06,3.421132756877008e-05,0.0,0.0,9.482896193170467e-06,6.842265513754015e-05,0.9126185,0.0003888499335425913,0.0028056982129786192,0,2,56,24,48,0.9874916153846154,0.00010559565771358579,1825272,0.0,70,54203,0,0,1552.5887675726553
4,z,13,0.0001,m2,val,2000000,0.9932649905387649,1976057,0.0,0.0,200,0.0,0.000106239541791961,0.0007665581676657881,0.0,0.0,0.0,0.0,0.0,0.0,0.9880285000000001,0.0001483310256414312,0.0010702640213409353,0,2,56,24,48,0.9975667692307693,4.814682043220264e-05,1976057,0.0,0,10544,0,0,431.00323147908784
4,z,13,0.00025,m2,val,2000000,0.9833670989617849,1940901,2.318453066237773e-06,0.0,200,4.636906132475546e-06,0.00017732691104750082,0.0012794802172301177,1.4839661549988436e-06,1.0707372767867446e-05,0.0,0.0,2.9679323099976873e-06,2.141474553573489e-05,0.97044825,0.00022418524526936372,0.0016175806854279232,0,2,56,24,48,0.9939376923076924,7.012620302531954e-05,1940901,0.0,9,26270,0,0,480.85448508756235
4,z,13,0.0005,m2,val,2000000,0.9668681652997095,1883572,5.837022172737755e-06,0.0,200,1.167404434547551e-05,0.00023474841569838718,0.0016937979246237568,2.421994125309393e-06,1.747559663265564e-05,0.0,0.0,4.843988250618786e-06,3.495119326531128e-05,0.9417805,0.00030776763498412254,0.0022206589972144815,0,2,56,24,48,0.988027,0.0001047055648512903,1883572,0.0,22,51883,0,0,663.4906953095924
4,z,13,0.00075,m2,val,2000000,0.9506421321089144,1827652,1.3950449672182191e-05,0.0,200,2.7900899344364382e-05,0.000294220045378686,0.002122908053553904,3.80291468351319e-06,2.7439456744755816e-05,0.0,0.0,7.60582936702638e-06,5.487891348951163e-05,0.91381325,0.00037793182296486853,0.0027269199473944116,0,2,56,24,48,0.9821257692307692,0.00012637463646843756,1827652,0.0,51,77455,0,0,1491.3595663453452
