,list_key,list_value
631,111110111110010100011110000000000000000000000000,4
632,111110010011100011000001000000000000000000000000,1
633,000111010010011000111011000000000000000000000000,2
634,110011111110011000101001000000000000000000000000,3
635,111110111100111000110011000000000000000000000000,1
636,011000110110001100000000000000000000000000000000,2
637,010100000101001000000000000000000000000000000000,1
638,001011101111100011010110000000000000000000000000,1
639,110100111101011100000100000000000000000000000000,1
640,111001101110101100001101000000000000000000000000,5
641,110010100001101111010001000000000000000000000000,2
642,101100010111100111001000000000000000000000000000,2
643,001111110001110100100110000000000000000000000000,1
644,011001101010011111000001000000000000000000000000,1
645,110000110011010011110111000000000000000000000000,5
646,010001001101000110010101000000000000000000000000,1
647,111101110110111010011001000000000000000000000000,3
648,000001000111101001111110000000000000000000000000,2
649,110111010011001111101110000000000000000000000000,2
650,000100010000011100010110000000000000000000000000,1
651,101001011100110101101000000000000000000000000000,1
652,001110111101101011100001000000000000000000000000,1
653,111100101100100100111011000000000000000000000000,3
654,100010101110110001100110000000000000000000000000,1
655,000100100101001101000001000000000000000000000000,4
656,100100111111111001101101000000000000000000000000,3
657,111011010110001010001111000000000000000000000000,3
658,011100101010011011010100000000000000000000000000,3
659,001110110111011101001110000000000000000000000000,1
660,101100100111011111001101000000000000000000000000,1
661,111110101110010000011110000000000000000000000000,2
662,110101011101111000001011000000000000000000000000,3
663,011010111110011010001101000000000000000000000000,2
