n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal,meas_type
4,z,16,0.01,normal,2756000000,0.2822608561594203,1.6768770849489725e-05,0.0002010086271819,0.0,552,0.0,0.0,0.2822608561594203,1.6768770849489725e-05,0.0002010086271819,0,2,64,0,64,1.0,0.0,777912195,0.0,0,0,0,0.0,22028.852836883398,"['z', 'z', 'z', 'z']"
5,x,2,0.0001,m2,4000000,0.9765821013112532,0.0003245824307034,0.0003312065619422,0.0,4,0.0,0.0,0.966244,0.0003137867568906,0.0003201905682557,0,3,144,144,128,0.9943956470588236,3.070862665227719e-05,3864976,0.0,0,42344,0,0.0,79.33066642377526,"['x', 'x', 'x', 'x', 'x']"
5,x,2,0.0005,m2,4000000,0.8882202904198441,0.0005438735470084,0.0005549730071514,0.0,4,0.0,0.0,0.84265575,0.0006326831095948,0.0006455950097907,0,3,144,144,128,0.972841838235294,9.542251756520847e-05,3370623,0.0,0,205195,0,0.0,151.13393470994197,"['x', 'x', 'x', 'x', 'x']"
5,x,2,0.001,m2,4000000,0.7889083029347796,0.0004618800204111,0.0004713061432767,0.0,4,0.0,0.0,0.710353,0.0005681504394671,0.000579745346395,0,3,144,144,128,0.9472839558823528,0.0001770014077564,2841412,0.0,0,398299,0,0.0,214.34539156313983,"['x', 'x', 'x', 'x', 'x']"
5,x,2,0.005,m2,4000000,0.3041977530577054,0.0002233010432734,0.0002278582074218,0.0,4,0.0,0.0,0.18232525,4.223769682798112e-05,4.309969064079706e-05,0,3,144,144,128,0.7878988529411765,0.0002648791019356,729301,0.0,0,1602542,0,0.0,498.5388512725476,"['x', 'x', 'x', 'x', 'x']"
5,x,2,0.01,m2,4000000,0.0913405352778997,0.0005100417905223,0.0005204508066554,0.0,4,0.0,0.0,0.03387475,0.0001823456288663,0.0001860669682309,0,3,144,144,128,0.666927338235294,0.0002540760895982,135499,0.0,0,2516549,0,0.0,309.8537313810084,"['x', 'x', 'x', 'x', 'x']"
5,x,3,0.0001,m2,4000000,0.9842698781659402,0.00027916821613,0.0002848655266633,0.0,4,0.0,0.0,0.97390625,0.0002574453036407,0.0002626992894293,1,2,112,112,96,0.9951403461538462,1.707773532369542e-05,3895625,0.0,0,42117,0,0.0,98.86480254982598,"['z', 'x', 'x', 'x', 'x']"
5,x,3,0.0005,m2,4000000,0.9238941018022222,0.000322012985348,0.0003285846789266,0.0,4,0.0,0.0,0.876454,0.0003887887803593,0.0003967232452646,1,2,112,112,96,0.9763009230769232,8.606453909674117e-05,3505816,0.0,0,205392,0,0.0,150.5366314700805,"['z', 'x', 'x', 'x', 'x']"
5,x,3,0.001,m2,4000000,0.8537147436758368,0.0003382272221451,0.0003451298185154,0.0,4,0.0,0.0,0.76861525,0.0005889842803505,0.0006010043677046,1,2,112,112,96,0.953993153846154,0.0001803982040346,3074461,0.0,0,398726,0,0.0,264.344906109618,"['z', 'x', 'x', 'x', 'x']"
5,x,3,0.005,m2,4000000,0.4507531554767402,0.0004564786437292,0.0004657945344175,0.0,4,0.0,0.0,0.27013575,0.0004216440746648,0.0004302490557804,1,2,112,112,96,0.8150608461538461,0.0002540789898889,1080543,0.0,0,1602806,0,0.0,580.3228811719455,"['z', 'x', 'x', 'x', 'x']"
5,x,3,0.01,m2,4000000,0.2001470061929841,0.0001884559474408,0.0001923019871845,0.0,4,0.0,0.0,0.0741835,9.02611389247795e-05,9.210320298446888e-05,1,2,112,112,96,0.7095284615384615,6.597803486032499e-05,296734,0.0,0,2517420,0,0.0,538.8167022601701,"['z', 'x', 'x', 'x', 'x']"
5,x,5,0.0001,m2,4000000,0.9921139118863114,0.0001695665702089,0.0001730271124581,0.0,4,0.0,0.0,0.98166,0.000127818952168,0.0001304275022122,2,1,80,80,64,0.9964876666666668,2.867729002125195e-05,3926640,0.0,0,42148,0,0.0,98.65471037197858,"['z', 'z', 'x', 'x', 'x']"
5,x,5,0.0005,m2,4000000,0.9612109399027198,0.0001450423211266,0.0001480023684966,0.0,4,0.0,0.0,0.91187825,0.0003605977217066,0.0003679568588842,2,1,80,80,64,0.9828921666666668,8.835815039229169e-05,3647513,0.0,0,205294,0,0.0,166.79482464608736,"['z', 'z', 'x', 'x', 'x']"
5,x,5,0.001,m2,4000000,0.9238458860829558,0.0001516823009491,0.0001547778581113,0.0,4,0.0,0.0,0.83180825,0.0005343312389332,0.0005452359580951,2,1,80,80,64,0.9667918333333332,0.0001460143971084,3327233,0.0,0,398498,0,0.0,247.34147643623876,"['z', 'z', 'x', 'x', 'x']"
5,x,5,0.005,m2,4000000,0.6674329686122882,0.0004430923024526,0.0004521350025027,0.0,4,0.0,0.0,0.39997775,0.0003369778842891,0.0003438549839685,2,1,80,80,64,0.8664259166666667,7.108003196712871e-05,1599911,0.0,0,1602889,0,0.0,590.1957904451992,"['z', 'z', 'x', 'x', 'x']"
5,x,5,0.01,m2,4000000,0.4384644787510562,0.0006781422962474,0.0006919819349464,0.0,4,0.0,0.0,0.1625427499999999,0.0003894834282739,0.0003974320696672,2,1,80,80,64,0.79023625,0.0001395972648967,650171,0.0,0,2517165,0,0.0,529.5119245748501,"['z', 'z', 'x', 'x', 'x']"
