n,lstate,i,p_error,sim_type,shots,prep_rate,count_accept,LER,eff,N_samples,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,z,2,0.5,normal,24200000,0.8177545867768595,19789661,0.058762631933957386,0.7701075000000001,242,0.004297327331150536,0.034107512515493016,0.002016332268998301,0.016003453495789306,0.004935965477442063,0.039176327825328316,1,1,48,48,48,1.0,0.0,71882.0,2162355,0,0,0,13920.170956057322
4,z,2,0.8,m1,50200000,0.7620268917910448,38190847,0.09206798465516026,0.6919387798507463,268,0.003330122445115394,0.027814517333469336,0.001679656534714538,0.0140291645634891,0.003489143234768241,0.02914272270221452,1,1,40,40,32,1.0,0.0,334803.0,6386362,0,0,0,19706.02641459304
4,z,2,0.8,normal,24200000,0.725959173553719,17568212,0.09058507523517395,0.6606711776859505,242,0.005111365174098063,0.04056845993161274,0.0023717901274347302,0.01882469154006575,0.005569586099114068,0.04420531947953548,1,1,48,48,48,1.0,0.0,147975.0,2863989,0,0,0,13569.77991087368
4,z,2,1.0,m1,50200000,0.7090450447761194,34849627,0.11350850478932327,0.6289851679104478,268,0.005497964440432138,0.045921202522599354,0.002320998654294188,0.019385910988203223,0.005362031837982801,0.0447858389468376,1,1,40,40,32,1.0,0.0,460436.0,7046121,0,0,0,19412.961149406474
4,z,2,1.0,normal,24200000,0.6707958677685951,16233260,0.11064194416608193,0.5970920661157025,242,0.005546136219857264,0.04401919983152995,0.0026062239921703467,0.020685372693573473,0.0058695919193263515,0.04658643952906907,1,1,48,48,48,1.0,0.0,202601.0,3162062,0,0,0,13105.751918605558
4,z,3,0.1,m1,50200000,0.9352745559701493,46936781,0.013995881475573145,0.9221858675373135,268,0.000800093879282569,0.006682704747493631,0.00025900598388859953,0.002163321783830714,0.0008455535433750131,0.0070624020816645264,0,2,56,40,48,1.0,0.0,37969.0,1265504,0,0,0,18229.88198370661
4,z,3,0.1,normal,24200000,0.9263593388429752,22417896,0.014618207737473327,0.9128188223140495,242,0.0007638557464470611,0.00606265648956257,0.00027927761158656007,0.0022166020641335026,0.0008173801684368425,0.0064874751622449305,0,2,64,48,64,1.0,0.0,23029.0,609303,0,0,0,13404.846396205015
4,z,3,0.3,m1,50200000,0.8183010970149254,40996595,0.04120369642771143,0.7845942649253731,268,0.002044273225075058,0.017074589295237513,0.0007419788701080717,0.006197304899091728,0.00210494815870752,0.017581370658698376,0,2,56,40,48,1.0,0.0,116953.0,3275591,0,0,0,19340.266452152864
4,z,3,0.3,normal,24200000,0.7950754132231406,19240825,0.042792284034013486,0.761060805785124,242,0.0019570046432586074,0.015532575300692793,0.0007801676854374168,0.006192122927744406,0.0020249422645676634,0.01607179028026268,0,2,64,48,64,1.0,0.0,66738.0,1512831,0,0,0,12112.327937558905
4,z,3,0.5,m1,50200000,0.7163836753731343,35893673,0.06717701045786144,0.6682880932835822,268,0.002900808265103418,0.02422871323819875,0.0012100586364919787,0.010106894708507974,0.002930456567207629,0.024476347740045708,0,2,56,40,48,1.0,0.0,189657.0,4623832,0,0,0,18455.60274382378
4,z,3,0.5,normal,24200000,0.6826990082644627,16521316,0.0698041126427847,0.6350652272727273,242,0.0028664300246013215,0.022750605296036206,0.0012491154391240484,0.009914120379983361,0.002874444981511603,0.022814219310530046,0,2,64,48,64,1.0,0.0,105979.0,2093517,0,0,0,11811.301360912243
4,z,3,0.8,m1,50200000,0.5844965634328358,28704670,0.1036855945836052,0.5243467630597015,268,0.005608020341426913,0.046840433516750886,0.002187767086782939,0.01827310753878576,0.005232680280721987,0.04370544289809187,0,2,56,40,48,1.0,0.0,267818.0,5401770,0,0,0,17534.17348494992
4,z,3,0.8,normal,24200000,0.5443585950413223,13173478,0.10783300435688212,0.48569576446280993,242,0.0036175798473585493,0.028712415976593145,0.0018194730491775375,0.014440999024342465,0.0034583549883539584,0.027448662147111717,0,2,64,48,64,1.0,0.0,150728.0,2537825,0,0,0,10980.533608373284
4,z,3,1.0,m1,50200000,0.5144785671641792,25681432,0.12605821207740084,0.4496680223880597,268,0.004293674058125628,0.03586248658489331,0.00202280587088222,0.016895285349169023,0.003948746204670333,0.03298151091001952,0,2,56,40,48,1.0,0.0,327766.0,5933035,0,0,0,16413.438535544235
4,z,3,1.0,normal,24200000,0.4684628925619835,11336802,0.13166490859912766,0.40683840909090907,242,0.0038302923287232868,0.030400696403303604,0.0021527275028522712,0.01708601058005088,0.003577488018796507,0.028394210627296947,0,2,64,48,64,1.0,0.0,172042.0,2638541,0,0,0,10055.397927593556
4,z,4,0.1,m1,50200000,0.9814132164179104,49333731,8.533028932402794e-05,0.9813295690298508,268,0.0007495141879745865,0.00626024289397501,5.513156551589848e-06,4.6048093123798695e-05,0.0007512819083800606,0.006275007603281994,2,0,24,24,16,1.0,0.0,26.0,8189,0,0,0,8273.758937688923
4,z,4,0.1,normal,24200000,0.9710100826446282,23498444,7.853788681471477e-05,0.9709338842975207,242,0.0011891134003208339,0.009437889427176743,6.610220445746106e-06,5.246474359752589e-05,0.0011898461526311434,0.009443705218404345,2,0,32,32,32,1.0,0.0,14.0,3660,0,0,0,14864.72976681465
4,z,4,0.3,m1,50200000,0.9449016679104477,47460077,0.0007331861246188807,0.9442106958955223,268,0.002120108908297323,0.017707999315513232,4.202662125098844e-05,0.0003510231844379713,0.002130404532114547,0.017793992491993305,2,0,24,24,16,1.0,0.0,691.0,65571,0,0,0,9911.341817847715
4,z,4,0.3,normal,24200000,0.9164421074380165,22177899,0.0006734240791582002,0.9158267768595041,242,0.0032452551528529016,0.02575730732437918,5.174303613466474e-05,0.00041067996839798165,0.0032514575665676783,0.025806535341493336,2,0,32,32,32,1.0,0.0,305.0,29172,0,0,0,14787.884660651092
4,z,4,0.5,m1,50200000,0.9093078992537313,45438449,0.001968561946090425,0.9075260615671642,268,0.0033973946137980564,0.028376401448159647,0.00010890552464713253,0.0009096225898394181,0.0034230774070924627,0.028590914431100255,2,0,24,24,16,1.0,0.0,2709.0,163299,0,0,0,10817.424712781416
4,z,4,0.5,normal,24200000,0.8670229338842975,20981955,0.001834968889989315,0.8654403719008265,242,0.00488105328081646,0.03874049450630593,0.0001331843686753529,0.001057072727165616,0.0048965203160636,0.03886325501711118,2,0,32,32,32,1.0,0.0,1300.0,73996,0,0,0,14708.52255532067
4,z,4,0.8,m1,50200000,0.8618386791044776,43259838,0.004875664875659546,0.8576672257462686,268,0.004993442974742218,0.04170723703519717,0.00026649754526755824,0.002225894306992869,0.005047998173400391,0.04216290391943873,2,0,24,24,16,1.0,0.0,10247.0,382060,0,0,0,12213.877970728849
4,z,4,0.8,normal,24200000,0.7992973140495867,19342995,0.004571557586524481,0.7956743388429752,242,0.006791930868840114,0.05390696338956931,0.00032151135729345173,0.0025518076231404053,0.0068217479395261005,0.05414361888104786,2,0,32,32,32,1.0,0.0,4566.0,166220,0,0,0,13912.551702590077
4,z,4,1.0,m1,50200000,0.8316008171641791,41717361,0.007422957030677972,0.8254829813432837,268,0.005803296672627471,0.04847145969927494,0.00040315439205415094,0.003367307061727548,0.0058792629593691385,0.049105960572488984,2,0,24,24,16,1.0,0.0,18199.0,550817,0,0,0,12319.918241547653
4,z,4,1.0,normal,24200000,0.7592304545454546,18373377,0.006984797759377431,0.7539861570247934,242,0.007739577246333942,0.061428350100406336,0.00047453708729770555,0.003766359505999921,0.007781714380983119,0.0617627888658678,2,0,32,32,32,1.0,0.0,8039.0,237746,0,0,0,12769.809371307667
4,z,5,0.1,m1,50200000,0.9334759552238806,46889141,0.013475559180368085,0.9208971138059701,268,0.0006894499726643569,0.005758562494709774,0.0002519427034706315,0.002104326434904462,0.0007249354305882094,0.006054951261422192,0,2,56,40,48,1.0,0.0,32754.0,1233092,0,0,0,17399.534161566262
4,z,5,0.1,normal,24200000,0.9249188429752067,22383036,0.01409832548751814,0.9118827066115702,242,0.000788937853967865,0.006261730991050852,0.00039272539035939007,0.0031170271972855565,0.0009140367070582951,0.007254629685671189,0,2,64,48,64,1.0,0.0,18610.0,593729,0,0,0,14033.870742396859
4,z,5,0.3,m1,50200000,0.8136159888059701,40842739,0.03950561987036605,0.7814740764925373,268,0.0018424241477049226,0.015388664902429822,0.0006887619377589144,0.0057528157514236435,0.001861765692382677,0.01555021323543018,0,2,56,40,48,1.0,0.0,93232.0,3056429,0,0,0,19980.3356101689
4,z,5,0.3,normal,24200000,0.7918522727272728,19162825,0.04145864513995861,0.7590539669421488,242,0.002044851406292831,0.01622980740305469,0.0011354540180937996,0.009011999586853085,0.0022892806008279177,0.018169820618088344,0,2,64,48,64,1.0,0.0,50943.0,1485552,0,0,0,12792.390024122142
4,z,5,0.5,m1,50200000,0.7099464179104478,35698677,0.06487198580115366,0.6639053059701493,268,0.002640211413503282,0.022052103889641194,0.0011152388676308942,0.009314921996390238,0.0026522001244629087,0.022152238408502986,0,2,56,40,48,1.0,0.0,153813.0,4416960,0,0,0,19115.671126077097
4,z,5,0.5,normal,24200000,0.6784010330578512,16417305,0.06798576886493693,0.6323476033057851,242,0.002921804501370183,0.02319010769226795,0.0017910570748005691,0.014215463912163126,0.0031314465172334527,0.024854018101884166,0,2,64,48,64,1.0,0.0,77604.0,2073778,0,0,0,11918.296906597243
4,z,5,0.8,m1,50200000,0.5793793917910447,29068585,0.10130463334300227,0.5207059664179104,268,0.0033665607492318335,0.028118864653471205,0.0017768873091352799,0.014841274960342288,0.003252150988424545,0.02716326847719243,0,2,56,40,48,1.0,0.0,214196.0,5669355,0,0,0,18100.63315335207
4,z,5,0.8,normal,24200000,0.539421652892562,13054004,0.10543901533140648,0.4826751652892562,242,0.0036611697175673594,0.0290583849775856,0.0026460407723476083,0.02100139500781012,0.0037160100348508926,0.02949364779653426,0,2,64,48,64,1.0,0.0,105287.0,2535956,0,0,0,10956.74812141541
4,z,5,1.0,m1,50200000,0.5068239850746268,25361568,0.12469787506614624,0.44366011007462686,268,0.0037599120438169854,0.03140429231617752,0.002082248599513817,0.017391774842610154,0.003533141961468439,0.029510217701759753,0,2,56,40,48,1.0,0.0,252390.0,6067899,0,0,0,16898.292935477017
4,z,5,1.0,normal,24200000,0.46344933884297523,11215474,0.12949336588184307,0.40359991735537193,242,0.0038596551390818745,0.030633746470152358,0.00313308763081042,0.024867043477321597,0.003789280914979244,0.030075192386559674,0,2,64,48,64,1.0,0.0,117505.0,2661702,0,0,0,9717.09255328076
4,z,6,0.1,m1,50200000,0.9651547052238805,48458802,0.00033222982806592683,0.964834093283582,268,0.0006076530156003454,0.005075361526103001,1.2506445380567715e-05,0.0001044588442470422,0.0006085161050462973,0.0050825703950711605,1,1,40,24,32,1.0,0.0,278.0,31135,0,0,0,15625.291415010812
4,z,6,0.1,normal,24200000,0.9557192975206611,23128407,0.0005162700030775203,0.9552365495867768,242,0.0048203914122466164,0.038259026542145705,3.92658676047841e-05,0.0003116497691608941,0.004834818915846048,0.03837353638085822,1,1,48,32,48,1.0,0.0,224.0,22917,0,0,0,14364.688009202451
4,z,6,0.3,m1,50200000,0.8992524104477613,45117931,0.0014906884959572835,0.8979125298507462,268,0.0016722580783854145,0.01396736969101852,4.7421783315796686e-05,0.0003960857403174399,0.0016751576008869698,0.013991587665044247,1,1,40,24,32,1.0,0.0,2708.0,128759,0,0,0,19578.896795540903
4,z,6,0.3,normal,24200000,0.8782837603305785,21254467,0.002176033816350027,0.8764685950413224,242,0.006719564396375523,0.053332597004352084,0.00025130450095804826,0.001994581922930111,0.006781188410833974,0.053821701436579224,1,1,48,32,48,1.0,0.0,2104.0,83646,0,0,0,14381.15109925074
4,z,6,0.5,m1,50200000,0.8386155970149254,42070796,0.003233935873344162,0.8359055167910449,268,0.002472683237407196,0.020652841419666876,0.00010166049123989594,0.0008491091671024462,0.0024757413844750504,0.020678384289645094,1,1,40,24,32,1.0,0.0,7134.0,246411,0,0,0,19581.562716521963
4,z,6,0.5,normal,24200000,0.8112054958677687,19631173,0.004424028350438488,0.8077722520661157,242,0.006412359889385159,0.05089434160522604,0.0004603831360795354,0.0036540208286974024,0.006499148759188529,0.051583177301209995,1,1,48,32,48,1.0,0.0,5651.0,154867,0,0,0,13761.257579276396
4,z,6,0.8,m1,50200000,0.7567808917910448,38004068,0.007051141820433771,0.7514524347014925,268,0.0035100341273079914,0.02931721180951772,0.00022417729253652714,0.0018724185947497178,0.0035133428450777804,0.029344847546424135,1,1,40,24,32,1.0,0.0,19681.0,495339,0,0,0,19408.33050504254
4,z,6,0.8,normal,24200000,0.7206892975206611,17440681,0.008984708492844022,0.7144443388429752,242,0.00653022602006709,0.05182983481242149,0.0007710840102175646,0.006120026589166253,0.0066455966331156495,0.05274552131364511,1,1,48,32,48,1.0,0.0,13749.0,274758,0,0,0,12860.236461159628
4,z,6,1.0,m1,50200000,0.7060243992537314,35162745,0.010375107548647565,0.6987163843283581,268,0.0042453375215963885,0.035458760459115425,0.0003278843112319524,0.002738621179383623,0.004248031376042963,0.035481260611116734,1,1,40,24,32,1.0,0.0,32710.0,689553,0,0,0,19636.820129954867
4,z,6,1.0,normal,24200000,0.6673558677685951,16150012,0.012787748945369782,0.6590848347107437,242,0.006639591382618875,0.05269785816380947,0.0009614146146508588,0.007630664009251235,0.00675574313274982,0.053619744481979925,1,1,48,32,48,1.0,0.0,20759.0,358800,0,0,0,12546.40322129181
4,z,7,0.1,m1,49200000,0.9354459325842697,46027572,0.00045802011850574554,0.9350173239700375,267,0.000770042168519753,0.00641969015858866,2.4010523510571436e-05,0.00020017101372471537,0.0007672882511602631,0.006396731291018759,0,2,56,24,48,1.0,0.0,286.0,41105,0,0,0,15207.625711235334
4,z,7,0.1,normal,24200000,0.9264282644628099,22419564,0.000481491100157573,0.9259821280991735,242,0.0008135926203895011,0.006457413723477792,2.2239290187398083e-05,0.0001765113080644193,0.0008121850721437501,0.006446242135719021,0,2,64,32,64,1.0,0.0,183.0,21227,0,0,0,13178.000309323776
4,z,7,0.3,m1,50200000,0.8198671604477612,41053987,0.0018484499199714435,0.8183504253731343,268,0.001971453981752835,0.016466373789958723,7.773642804520616e-05,0.0006492858028319302,0.0019613322390618707,0.016381832938334572,0,2,56,24,48,1.0,0.0,2789.0,148331,0,0,0,19086.993300370785
4,z,7,0.3,normal,24200000,0.798032520661157,19312387,0.001953606211207695,0.796473326446281,242,0.002036071171335802,0.01616011944339776,7.355043049141103e-05,0.0005837633568942164,0.002031858733862181,0.016126685694283337,0,2,64,32,64,1.0,0.0,1413.0,72639,0,0,0,12301.560568321991
4,z,7,0.5,m1,50200000,0.7197890111940298,35889914,0.003791106728496725,0.7170566996268657,268,0.0028557138028193416,0.02385206621589971,0.00014444077719424374,0.0012064272612023613,0.0028338703007691145,0.023669620532170903,0,2,56,24,48,1.0,0.0,6757.0,247057,0,0,0,18032.323190354975
4,z,7,0.5,normal,24200000,0.6906770661157026,16714385,0.004105603921524433,0.6878414876033058,242,0.0028395484172603915,0.0225372483213019,0.00013980816754492403,0.0011096452415296824,0.002829433001518737,0.022456963148118333,0,2,64,32,64,1.0,0.0,3752.0,129738,0,0,0,11404.43520018016
4,z,7,0.8,m1,50200000,0.5968619813432836,29981821,0.008072583863168078,0.5920383805970149,268,0.0036389871228304956,0.030394278910886478,0.0002853094818582334,0.0023830191409895747,0.0036004620431342427,0.030072502004888185,0,2,56,24,48,1.0,0.0,18996.0,465713,0,0,0,17789.065653184196
4,z,7,0.8,normal,24200000,0.5614638429752066,13587425,0.008668571068803218,0.5566001033057851,242,0.0035272682084522135,0.027995620369248093,0.00027574979009677614,0.0021886020524185435,0.0035077334842212944,0.027840574965477472,0,2,64,32,64,1.0,0.0,9102.0,217201,0,0,0,10779.126431407669
4,z,7,1.0,m1,50200000,0.5285245074626865,26636817,0.011522818378809776,0.5224260111940299,268,0.003947543702512294,0.032971467130047595,0.0003905801703007638,0.0032622821220507866,0.0038907262455657766,0.03249690495789666,0,2,56,24,48,1.0,0.0,27193.0,570154,0,0,0,16461.39696109199
4,z,7,1.0,normal,24200000,0.4917961157024794,11901466,0.01254153558509473,0.4856323347107438,242,0.0037680542392212117,0.02990671811097183,0.0003877118856211702,0.0030772354471049774,0.0037332872853378723,0.029630775827937952,0,2,64,32,64,1.0,0.0,13392.0,271543,0,0,0,10352.23629419849
4,z,8,0.1,m1,57758200000,1.0,57758200000,8.459743290548424e-10,0.9999999991540257,6856,0.0,0.0,1.5661924366335223e-10,6.616441172134402e-09,1.5661924353196208e-10,6.616441166583775e-09,3,-1,8,8,0,1.0,0.0,0.0,116,0,0,0,13756.080119459584
4,z,8,0.1,normal,57713200000,1.0,57713200000,2.452774930443696e-09,0.999999997547225,6829,0.0,0.0,1.471062646881776e-09,6.202312627337767e-08,1.4710626469673076e-09,6.202312627698387e-08,3,-1,16,16,16,1.0,0.0,0.0,209,0,0,0,670490.5519530824
4,z,8,0.3,m1,7605200000,1.0,7605200000,4.672120669819762e-08,0.9999999532787933,7823,0.0,0.0,3.813718079139865e-09,1.7209932992237387e-07,3.813718079060187e-09,1.720993299187783e-07,3,-1,8,8,0,1.0,0.0,2.0,709,0,0,0,15881.284206810875
4,z,8,0.3,normal,7580200000,1.0,7580200000,1.229802513464991e-07,0.9999998770197487,7798,0.0,0.0,6.274314731763786e-09,2.8268440098510256e-07,6.274314731669789e-09,2.826844009808676e-07,3,-1,16,16,16,1.0,0.0,12.0,1849,0,0,0,470874.9390095218
4,z,8,0.5,m1,957200000,1.0,957200000,2.612765957446808e-07,0.9999997387234042,1175,0.0,0.0,3.2543139579665724e-08,5.691441953337465e-07,3.254313957994241e-08,5.691441953385855e-07,3,-1,8,8,0,1.0,0.0,4.0,525,0,0,0,2144.4105325220444
4,z,8,0.5,normal,931200000,1.0,931200000,9.203655352480419e-07,0.9999990796344649,1149,0.0,0.0,6.992713475109198e-08,1.209343504946997e-06,6.992713475110428e-08,1.20934350494721e-06,3,-1,16,16,16,1.0,0.0,17.0,1757,0,0,0,95364.86253224796
4,z,8,0.8,m1,958200000,1.0,958200000,1.7355442176870747e-06,0.9999982644557823,1176,0.0,0.0,1.0939121240870253e-07,1.913947519612377e-06,1.0939121240922269e-07,1.913947519621478e-06,3,-1,8,8,0,1.0,0.0,37.0,3315,0,0,0,2857.605889321043
4,z,8,0.8,normal,931200000,1.0,931200000,5.672758920800696e-06,0.9999943272410793,1149,0.0,0.0,2.1291490052684246e-07,3.682222258571119e-06,2.1291490052625517e-07,3.682222258560963e-06,3,-1,16,16,16,1.0,0.0,146.0,10521,0,0,0,120165.95302812255
4,z,8,1.0,m1,958200000,1.0,958200000,3.975340136054422e-06,0.999996024659864,1176,0.0,0.0,1.8608828200551372e-07,3.2558667001760667e-06,1.8608828200441435e-07,3.2558667001568315e-06,3,-1,8,8,0,1.0,0.0,109.0,7764,0,0,0,3409.0829506750742
4,z,8,1.0,normal,932200000,1.0,932200000,1.3483478260869567e-05,0.9999865165217392,1150,0.0,0.0,4.115281266235299e-07,7.120202939025865e-06,4.1152812662346264e-07,7.120202939024701e-06,3,-1,16,16,16,1.0,0.0,461.0,24897,0,0,0,131884.4671519185
4,z,9,0.1,m1,50200000,0.9351520223880597,46916083,0.012945599945924254,0.9230462257462686,268,0.0006641930892985527,0.005547606882192279,0.0002537144466147199,0.0021191247437366144,0.0007027556617650721,0.005869696942834481,0,2,56,40,48,1.0,0.0,53146.0,1138736,0,0,0,13277.097947598551
4,z,9,0.1,normal,24200000,0.9259372727272727,22407682,0.013040935193215445,0.9138629958677685,242,0.0007057751149633127,0.0056016755792000095,0.00026716986855704507,0.0021205039628974043,0.0007545956509095919,0.005989159918298512,0,2,64,48,64,1.0,0.0,24529.0,535337,0,0,0,12974.001275684335
4,z,9,0.3,m1,50200000,0.8198551940298507,41163073,0.038710419236587995,0.7881236231343284,268,0.0017458954837266999,0.01458241881338973,0.000719698287936977,0.0060112085470171335,0.0018101564085292708,0.015119151812324231,0,2,56,40,48,1.0,0.0,148631.0,2933777,0,0,0,17174.68690848502
4,z,9,0.3,normal,24200000,0.7958806611570247,19260312,0.039209517443026025,0.764681694214876,242,0.001752279179027701,0.01390768713290543,0.000774352364296612,0.006145967230654767,0.0018377586121457422,0.014586129944035265,0,2,64,48,64,1.0,0.0,65555.0,1378920,0,0,0,12153.621870524192
4,z,9,0.5,m1,50200000,0.720172447761194,36112924,0.06414661700360805,0.6739882070895522,268,0.0025715002448229544,0.021478200670236994,0.0011229205366183246,0.009379082374491124,0.002579429317435802,0.02154442746257368,0,2,56,40,48,1.0,0.0,216945.0,4242700,0,0,0,17390.327042819
4,z,9,0.5,normal,24200000,0.6859721487603305,16600526,0.0652488651382136,0.6412362603305785,242,0.002478717603656881,0.01967336560011709,0.0012260487158341868,0.00973104180749544,0.002551601718351388,0.020251840466600664,0,2,64,48,64,1.0,0.0,98316.0,1968585,0,0,0,11396.029327320954
4,z,9,0.8,m1,50200000,0.5955320597014925,29828460,0.10199858371123265,0.5348251063432835,268,0.0031119694542507846,0.025992416120749037,0.0016542141519743298,0.01381665958585073,0.0030464737058149955,0.025445369379927866,0,2,56,40,48,1.0,0.0,297195.0,5608485,0,0,0,16001.630195949372
4,z,9,0.8,normal,24200000,0.5516020247933884,13348769,0.10393159329125069,0.49432460743801654,242,0.003145689804855332,0.024967065834437262,0.0017953988401302314,0.014249924125200035,0.003107503342436261,0.024663983210165268,0,2,64,48,64,1.0,0.0,132787.0,2506653,0,0,0,10635.816895874334
4,z,9,1.0,m1,50200000,0.5263976082089552,26348373,0.12676858711318945,0.4597255186567164,268,0.003458161207984712,0.028883948397305553,0.0019871395899788997,0.016597386276460478,0.0032988275999188328,0.027553130243800978,0,2,56,40,48,1.0,0.0,330076.0,6186718,0,0,0,15466.613637166098
4,z,9,1.0,normal,24200000,0.47849942148760327,11579686,0.12910777632588424,0.41679756198347107,242,0.003342601113880103,0.026529933733356742,0.002151811039832589,0.017078736692933364,0.003232185808487597,0.025653577077144427,0,2,64,48,64,1.0,0.0,147181.0,2692008,0,0,0,9779.097137874604
4,z,10,0.1,m1,50200000,0.963350697761194,48388293,0.0004975397713755294,0.9628715335820897,268,0.0026683366390778283,0.022287017045882165,1.6671973939008493e-05,0.00013925100825943715,0.0026676349310500638,0.022281156099198382,1,1,40,24,32,1.0,0.0,473.0,47023,0,0,0,7279.96025459544
4,z,10,0.1,normal,24200000,0.9569133471074379,23157303,0.0004285560696374137,0.9565048760330578,242,0.003987306513078301,0.03164690430075152,2.248366151641617e-05,0.00017845086200588751,0.003990100518022095,0.03166908007449303,1,1,48,32,48,1.0,0.0,177.0,19416,0,0,0,13628.191492199316
4,z,10,0.3,m1,50200000,0.895369828358209,44832139,0.00188826624795202,0.8936842611940299,268,0.004668134046607687,0.03899012648762489,5.595531751375068e-05,0.0004673612380736553,0.004665646253797891,0.0389693474450009,1,1,40,24,32,1.0,0.0,3906.0,160154,0,0,0,10020.157383565209
4,z,10,0.3,normal,24200000,0.8808689256198347,21317028,0.0016838156739982931,0.8794092561983471,242,0.006444620819593718,0.05115039379675302,9.478779409974673e-05,0.0007523224610184657,0.0064602952886417256,0.05127480069155791,1,1,48,32,48,1.0,0.0,1527.0,67594,0,0,0,13454.655266016955
4,z,10,0.5,m1,50200000,0.8350938470149254,42034941,0.0037192905167586616,0.8320008526119402,268,0.005036086891782319,0.042063416121470326,0.00011173691678181007,0.0009332715117351738,0.005030539403355113,0.042017081274761586,1,1,40,24,32,1.0,0.0,9514.0,277558,0,0,0,10704.734666775417
4,z,10,0.5,normal,24200000,0.8131911570247934,19679226,0.0034332123160329556,0.8104612603305785,242,0.00696240924253877,0.055260035384434324,0.0002107373176897749,0.0016726037247576935,0.006992170547855026,0.05549624827103327,1,1,48,32,48,1.0,0.0,3912.0,124303,0,0,0,13289.314933624759
4,z,10,0.8,m1,50200000,0.7504985186567164,37365652,0.007493271334869073,0.7449220354477611,268,0.006562717960026555,0.0548144506582862,0.00023994139114298527,0.0020040866643664963,0.006544564757254238,0.05466282783315278,1,1,40,24,32,1.0,0.0,23084.0,496825,0,0,0,11768.51867429589
4,z,10,0.8,normal,24200000,0.7231987603305786,17501410,0.006906079281035186,0.7183178719008264,242,0.006929585351223901,0.0549995150196686,0.00041835022008093417,0.0033204092375829024,0.00697806612341286,0.05538430268343564,1,1,48,32,48,1.0,0.0,9370.0,217495,0,0,0,13075.06020071439
4,z,10,1.0,m1,50200000,0.7025118768656716,35341862,0.01057841293436438,0.6951164645522389,268,0.0054071482209173015,0.04516266905919451,0.0003221195034434874,0.0026904711942707417,0.00539124623673634,0.04502984931399666,1,1,40,24,32,1.0,0.0,35087.0,667996,0,0,0,12789.438017755892
4,z,10,1.0,normal,24200000,0.6699392561983472,16212530,0.009798370230796017,0.6635189462809917,242,0.00689142905473515,0.05469667181975659,0.0005608705735614198,0.004451580862516276,0.006947276851006159,0.05513993091162711,1,1,48,32,48,1.0,0.0,14039.0,282665,0,0,0,13401.846234522032
4,z,11,0.1,m1,50200000,0.9307381604477611,46815049,0.0003102626966414582,0.9304511268656717,268,0.004290808898485562,0.035838555623258946,1.566813575864046e-05,0.0001308665494510832,0.0042930749338291815,0.03585748245864778,0,2,56,24,48,1.0,0.0,213.0,29332,0,0,0,11765.92877582708
4,z,11,0.1,normal,24200000,0.9255884710743802,22399241,0.0002957785401805332,0.9253146280991735,242,0.0008941195375299122,0.00709654884690468,1.5641943489970553e-05,0.0001241487422853515,0.0008927959869745356,0.0070860439414940175,0,2,64,32,64,1.0,0.0,99.0,13056,0,0,0,12111.814516257815
4,z,11,0.3,m1,50200000,0.8107619067164179,40774823,0.001233287295480273,0.8097792126865672,268,0.006632600793768179,0.0553981400938712,8.036999903375652e-05,0.0006712824432309643,0.006639495715988339,0.05545572924765348,0,2,56,24,48,1.0,0.0,1570.0,97074,0,0,0,16362.353194289404
4,z,11,0.3,normal,24200000,0.7938511570247934,19211198,0.0011673820813841488,0.792924173553719,242,0.002241094848337686,0.01778737449995915,4.8850838288949204e-05,0.00038772484615142615,0.002237475042801285,0.017758644418882596,0,2,64,32,64,1.0,0.0,737.0,43392,0,0,0,11479.200308512576
4,z,11,0.5,m1,50200000,0.7080195373134328,35454586,0.002559694905251307,0.7062465671641791,268,0.006691299651878891,0.05588841648258779,0.00019545959538933128,0.0016325568784787043,0.006703378795283565,0.05598930632947483,0,2,56,24,48,1.0,0.0,4089.0,175469,0,0,0,16349.982534110779
4,z,11,0.5,normal,24200000,0.6823998760330579,16514077,0.002420603102321408,0.68074826446281,242,0.003137606435345119,0.024902908835099928,8.779260200406895e-05,0.000696802230985691,0.003131140614816277,0.024851590181058425,0,2,64,32,64,1.0,0.0,1900.0,76138,0,0,0,11031.159842608933
4,z,11,0.8,m1,50200000,0.5803992649253731,29127306,0.005244780829114735,0.5774226212686567,268,0.0059265173351929195,0.04950064805833826,0.00044231129968016987,0.003694361247824066,0.0059448249298080695,0.04965356042602135,0,2,56,24,48,1.0,0.0,9204.0,284484,0,0,0,15290.152695092285
4,z,11,0.8,normal,24200000,0.5450437603305784,13190059,0.005047117828676242,0.5422946280991735,242,0.003909900413925355,0.031032538837712023,0.0001623031794790138,0.0012881861908114567,0.0038940262482662817,0.030906546968308655,0,2,64,32,64,1.0,0.0,4383.0,124292,0,0,0,10671.867781966954
4,z,11,1.0,m1,50200000,0.5088450149253732,25523017,0.007637288871951971,0.5050447798507463,268,0.00578561954133393,0.048323813213935814,0.0006575007592028846,0.005491709859030175,0.005800699798029987,0.04844976956184155,0,2,56,24,48,1.0,0.0,13914.0,375310,0,0,0,14644.872930565267
