n,lstate,i,meas_type,p_error,sim_type,N_samples,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,prep_rate_SEM,prep_rate_SD,LER,LER_SEM,LER_SD,detect_normal,decoding_normal
5,z,6,"['z', 'x', 'z', 'x', 'x']",1.0,normal,1,0,1000000,45629,1789.0,10998,0,0.045629,0.0,,0.1597229831905148,0.0,,987.1963979150167,-329.7324525190052
5,z,7,"['x', 'z', 'z', 'x', 'x']",1.0,m1,1,0,1000000,8053,247.0,1744,0,0.008053,0.0,,0.13895442692164411,0.0,,560.0867871160153,90.32125695899596
5,z,7,"['x', 'z', 'z', 'x', 'x']",1.0,normal,1,0,1000000,2244,140.0,749,0,0.002244,0.0,,0.22927807486631016,0.0,,663.6297176980006,0.6618206319981255
5,z,8,"['z', 'z', 'z', 'x', 'x']",1.0,m1,1,0,1000000,174421,1436.0,7329,0,0.174421,0.0,,0.02924246507014637,0.0,,444.048329732992,187.6220675240329
5,z,8,"['z', 'z', 'z', 'x', 'x']",1.0,normal,1,0,1000000,97882,786.0,4061,0,0.097882,0.0,,0.0287744426963078,0.0,,1267.3688240650226,29.195826952985957
5,z,9,"['x', 'x', 'x', 'z', 'x']",1.0,m1,1,0,1000000,7530,172.0,6293,0,0.00753,0.0,,0.4407038512616202,0.0,,650.8786443650024,2.3872537200222723
5,z,9,"['x', 'x', 'x', 'z', 'x']",1.0,normal,1,0,1000000,10838,293.0,8974,0,0.010838,0.0,,0.4410407824321831,0.0,,315.8747391359939,143.70148684000014
5,z,10,"['z', 'x', 'x', 'z', 'x']",1.0,m1,1,0,1000000,63481,1096.0,15721,0,0.063481,0.0,,0.14108945983837684,0.0,,983.1436118099956,19.34294864401454
5,z,10,"['z', 'x', 'x', 'z', 'x']",1.0,normal,1,0,1000000,50036,962.0,12472,0,0.050036,0.0,,0.14385642337516988,0.0,,932.9209302419912,14.596392170002218
5,z,11,"['x', 'z', 'x', 'z', 'x']",1.0,m1,1,0,1000000,2082,46.0,600,0,0.002082,0.0,,0.16618635926993275,0.0,,622.4099207560066,-271.8395508220128
5,z,11,"['x', 'z', 'x', 'z', 'x']",1.0,normal,1,0,1000000,2656,56.0,597,0,0.002656,0.0,,0.13347138554216867,0.0,,243.8356707750063,403.1208831889962
5,z,12,"['z', 'z', 'x', 'z', 'x']",1.0,m1,1,0,1000000,116438,374.0,2650,0,0.116438,0.0,,0.014591456397396039,0.0,,846.3611924540019,-250.48756611498536
5,z,12,"['z', 'z', 'x', 'z', 'x']",1.0,normal,1,0,1000000,176869,268.0,2383,0,0.176869,0.0,,0.008251870028099894,0.0,,500.7746907930122,68.43322128598811
5,z,13,"['x', 'x', 'z', 'z', 'x']",1.0,m1,1,0,1000000,4055,114.0,837,0,0.004055,0.0,,0.1313193588162762,0.0,,233.9414981050068,131.62906051796745
5,z,13,"['x', 'x', 'z', 'z', 'x']",1.0,normal,1,0,1000000,3708,128.0,931,0,0.003708,0.0,,0.16005933117583604,0.0,,315.13849953599856,81.56052396199084
5,z,14,"['z', 'x', 'z', 'z', 'x']",1.0,m1,1,0,1000000,97043,132.0,1221,0,0.097043,0.0,,0.007651247385179766,0.0,,581.1022709980025,415.7545456619992
5,z,14,"['z', 'x', 'z', 'z', 'x']",1.0,normal,1,0,1000000,40398,106.0,911,0,0.040398,0.0,,0.013899202930838161,0.0,,422.3117341750185,70.24026117200265
5,z,15,"['x', 'z', 'z', 'z', 'x']",1.0,m1,1,0,1000000,12166,24.0,208,0,0.012166,0.0,,0.010521124445175079,0.0,,275.3310651710199,132.6273858170025
5,z,15,"['x', 'z', 'z', 'z', 'x']",1.0,normal,1,0,1000000,25431,53.0,318,0,0.025431,0.0,,0.008336282489874563,0.0,,701.0190585210221,10.006261625996558
5,z,16,"['z', 'z', 'z', 'z', 'x']",0.01,m1,1,0,5000000,5000000,0.0,0,0,1.0,0.0,,0.0,0.0,,121.8225388130013,22.863046510999997
5,z,16,"['z', 'z', 'z', 'z', 'x']",0.01,normal,1,0,5000000,5000000,0.0,0,0,1.0,0.0,,0.0,0.0,,2320.393884693,454.26369794899983
5,z,16,"['z', 'z', 'z', 'z', 'x']",0.1,m1,1,0,5000000,5000000,0.0,0,0,1.0,0.0,,0.0,0.0,,557.2797978179988,134.0475439000038
5,z,16,"['z', 'z', 'z', 'z', 'x']",0.1,normal,1,0,5000000,5000000,0.0,0,0,1.0,0.0,,0.0,0.0,,2617.1812535069994,-60.0994674399999
5,z,16,"['z', 'z', 'z', 'z', 'x']",1.0,m1,2,0,6000000,6000000,8.0,126,0,1.0,0.0,0.0,1.13e-05,7.999999999999995e-07,1.1313708498984755e-06,1689.6138367090061,580.0897452879981
5,z,16,"['z', 'z', 'z', 'z', 'x']",1.0,normal,2,0,6000000,6000000,21.0,284,0,1.0,0.0,0.0,2.71e-05,9.999999999999989e-08,1.4142135623730936e-07,3613.903592996996,-397.39028987798525
5,z,17,"['x', 'x', 'x', 'x', 'z']",1.0,m1,1,0,1000000,8459,224.0,6925,0,0.008459,0.0,,0.4358080151318123,0.0,,528.6176480229769,-250.0047435419692
5,z,17,"['x', 'x', 'x', 'x', 'z']",1.0,normal,1,0,1000000,7834,194.0,6807,0,0.007834,0.0,,0.45921623691600716,0.0,,658.971939451003,4.120941476983717
5,z,18,"['z', 'x', 'x', 'x', 'z']",1.0,m1,1,0,1000000,61280,1108.0,18461,0,0.06128,0.0,,0.16870920365535247,0.0,,982.4957718070071,-158.71149308999884
5,z,18,"['z', 'x', 'x', 'x', 'z']",1.0,normal,1,0,1000000,68378,1341.0,17494,0,0.068378,0.0,,0.14753283219749042,0.0,,476.1289955480024,-48.66403074201662
5,z,19,"['x', 'z', 'x', 'x', 'z']",1.0,m1,1,0,1000000,11254,197.0,3162,0,0.011254,0.0,,0.15798827083703573,0.0,,388.1475476519845,-9.674641176970908
5,z,19,"['x', 'z', 'x', 'x', 'z']",1.0,normal,1,0,1000000,781,32.0,226,0,0.000781,0.0,,0.1856594110115237,0.0,,632.5483701080084,-293.742472635
5,z,20,"['z', 'z', 'x', 'x', 'z']",1.0,m1,1,0,1000000,174477,259.0,3296,0,0.174477,0.0,,0.010929807367160142,0.0,,1081.177188856003,-446.0043780489941
5,z,20,"['z', 'z', 'x', 'x', 'z']",1.0,normal,1,0,1000000,126926,118.0,1443,0,0.126926,0.0,,0.006614090099743158,0.0,,424.3015816299885,642.6104932540038
5,z,21,"['x', 'x', 'z', 'x', 'z']",1.0,m1,1,0,1000000,14572,70.0,1797,0,0.014572,0.0,,0.06646307987922043,0.0,,716.0551280379877,7.679389447002904
5,z,21,"['x', 'x', 'z', 'x', 'z']",1.0,normal,1,0,1000000,1143,16.0,229,0,0.001143,0.0,,0.1141732283464567,0.0,,319.837155590998,-8.553676586976508
5,z,22,"['z', 'x', 'z', 'x', 'z']",1.0,m1,1,0,1000000,33691,46.0,583,0,0.033691,0.0,,0.010017512095218308,0.0,,675.7185528879927,-183.77113089198247
5,z,22,"['z', 'x', 'z', 'x', 'z']",1.0,normal,1,0,1000000,48825,19.0,294,0,0.048825,0.0,,0.0033998975934459805,0.0,,983.4100270530034,-43.91366636499879
5,z,23,"['x', 'z', 'z', 'x', 'z']",1.0,m1,1,0,1000000,13519,8.0,58,0,0.013519,0.0,,0.002736888823137806,0.0,,236.39762236599927,1.2607700870139524
5,z,23,"['x', 'z', 'z', 'x', 'z']",1.0,normal,1,0,1000000,8130,10.0,72,0,0.00813,0.0,,0.005658056580565805,0.0,,666.214101421996,-329.5633414759941
5,z,24,"['z', 'z', 'z', 'x', 'z']",0.01,m1,1,0,5000000,4626442,0.0,0,0,0.9252884,0.0,,0.0,0.0,,275.1464203430005,-121.9179244429979
5,z,24,"['z', 'z', 'z', 'x', 'z']",0.01,normal,1,0,5000000,4928579,0.0,0,0,0.9857158,0.0,,0.0,0.0,,4853.137071833,-3014.8753527439985
5,z,24,"['z', 'z', 'z', 'x', 'z']",0.1,m1,1,0,5000000,2495798,0.0,0,0,0.4991596,0.0,,0.0,0.0,,976.857951004,-180.7575623449993
5,z,24,"['z', 'z', 'z', 'x', 'z']",0.1,normal,1,0,5000000,4336459,0.0,0,0,0.8672918,0.0,,0.0,0.0,,4193.2080090360005,-2063.450883935001
5,z,24,"['z', 'z', 'z', 'x', 'z']",1.0,m1,2,0,6000000,716806,2.0,62,0,0.185327,0.09878899999999999,0.13970874361327568,3.843567813818387e-05,3.667583356765634e-05,5.1867461242718014e-05,4682.820617349997,-2788.9151364700047
5,z,24,"['z', 'z', 'z', 'x', 'z']",1.0,normal,2,0,6000000,1598867,14.0,170,0,0.2572291,0.013873100000000018,0.019619526172158213,4.410341720761461e-05,2.561198901188489e-05,3.62208222199583e-05,3799.3322757629976,-796.6040017929859
5,z,25,"['x', 'x', 'x', 'z', 'z']",1.0,m1,1,0,1000000,6996,92.0,1064,0,0.006996,0.0,,0.08919382504288165,0.0,,539.5375870020071,20.64707017596811
5,z,25,"['x', 'x', 'x', 'z', 'z']",1.0,normal,1,0,1000000,267,3.0,32,0,0.000267,0.0,,0.07116104868913857,0.0,,555.0841942270054,-91.9521167120256
5,z,26,"['z', 'x', 'x', 'z', 'z']",1.0,m1,1,0,1000000,60989,16.0,125,0,0.060989,0.0,,0.001287117349030153,0.0,,971.8833036249852,-451.7600411759922
5,z,26,"['z', 'x', 'x', 'z', 'z']",1.0,normal,1,0,1000000,71849,4.0,95,0,0.071849,0.0,,0.000716781026875809,0.0,,945.0511731549924,-519.0110905869806
5,z,27,"['x', 'z', 'x', 'z', 'z']",1.0,m1,1,0,1000000,4717,0.0,6,0,0.004717,0.0,,0.0006359974560101759,0.0,,683.5211446089961,-166.28368608397432
5,z,27,"['x', 'z', 'x', 'z', 'z']",1.0,normal,1,0,1000000,5930,2.0,8,0,0.00593,0.0,,0.001011804384485666,0.0,,471.6224515720096,67.52728068598663
5,z,28,"['z', 'z', 'x', 'z', 'z']",0.01,m1,1,0,5000000,4858005,0.0,0,0,0.971601,0.0,,0.0,0.0,,139.38806842100166,-4.761568076002732
5,z,28,"['z', 'z', 'x', 'z', 'z']",0.01,normal,1,0,5000000,4903593,0.0,0,0,0.9807186,0.0,,0.0,0.0,,2204.1185149520006,77.1031494710005
5,z,28,"['z', 'z', 'x', 'z', 'z']",0.1,m1,1,0,5000000,3743790,0.0,0,0,0.748758,0.0,,0.0,0.0,,630.8210918000004,83.77229095299845
5,z,28,"['z', 'z', 'x', 'z', 'z']",0.1,normal,1,0,5000000,4114057,0.0,0,0,0.8228114,0.0,,0.0,0.0,,2266.676114048,378.8993078290014
5,z,28,"['z', 'z', 'x', 'z', 'z']",1.0,m1,2,0,6000000,523034,0.0,0,0,0.1528594,0.0985306,0.13934331082875848,0.0,0.0,0.0,2136.206494430993,245.6721456560117
5,z,28,"['z', 'z', 'x', 'z', 'z']",1.0,normal,2,0,6000000,885820,0.0,0,0,0.15968359999999998,0.01807039999999999,0.025555404757506766,0.0,0.0,0.0,3783.2984828390095,-968.7468876610092
5,z,29,"['x', 'x', 'z', 'z', 'z']",1.0,m1,1,0,1000000,13164,2.0,16,0,0.013164,0.0,,0.0007596475235490732,0.0,,673.4427056820132,-218.18251025900827
5,z,29,"['x', 'x', 'z', 'z', 'z']",1.0,normal,1,0,1000000,7727,0.0,6,0,0.007727,0.0,,0.0003882489970234244,0.0,,647.0093964370026,-284.1135001360089
5,z,30,"['z', 'x', 'z', 'z', 'z']",1.0,m1,1,0,1000000,64589,0.0,0,0,0.064589,0.0,,0.0,0.0,,592.6451912860211,-264.3773796700116
5,z,30,"['z', 'x', 'z', 'z', 'z']",1.0,normal,1,0,1000000,52138,0.0,0,0,0.052138,0.0,,0.0,0.0,,365.04976430602255,310.4319036669913
5,z,31,"['x', 'z', 'z', 'z', 'z']",0.01,m1,1,0,5000000,4703469,0.0,0,0,0.9406938,0.0,,0.0,0.0,,181.8485288679985,-31.05919130899565
5,z,31,"['x', 'z', 'z', 'z', 'z']",0.01,normal,1,0,5000000,4752734,0.0,0,0,0.9505468,0.0,,0.0,0.0,,2193.567834791,718.8849486039999
5,z,31,"['x', 'z', 'z', 'z', 'z']",0.1,m1,1,0,5000000,2751430,0.0,0,0,0.550286,0.0,,0.0,0.0,,841.6626682710012,-183.46610381500432
5,z,31,"['x', 'z', 'z', 'z', 'z']",0.1,normal,1,0,5000000,3016318,0.0,0,0,0.6032636,0.0,,0.0,0.0,,1840.7047416020005,135.8960277799997
5,z,31,"['x', 'z', 'z', 'z', 'z']",1.0,m1,2,0,6000000,59672,0.0,0,0,0.0130348,0.0046342,0.006553748490749398,0.0,0.0,0.0,1714.8696881210017,18.853931962996285
5,z,31,"['x', 'z', 'z', 'z', 'z']",1.0,normal,2,0,6000000,43665,0.0,0,0,0.0087169,0.0021590999999999997,0.0030534285025197493,0.0,0.0,0.0,2332.73667679702,-353.4693159089939
