n,lstate,i,p_error,sim_type,comp_type,N_samples,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,LER_SEM,LER_SD,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,7.0,0.1,m1,na,13,13000000.0,0.9626817692307692,0.0031896099482985165,0.00586750113128589,0.00047483992148125367,6.476590947345543e-05,0.00011914122832071554,12514863.0,115.0,11646.0,0.0,0.0,0.0,443.3893656998407
4,x,7.0,0.3,m1,init,13,13000000.0,0.8975034615384616,0.009097454777801555,0.016735377386519572,0.0018970399922746098,0.0003301242701939141,0.0006072857058465743,11667545.0,1039.0,42029.0,0.0,0.0,0.0,714.9394645462744
4,x,7.0,0.3,m1,na,13,13000000.0,0.8905002307692308,0.009037330227828254,0.016624774249865013,0.0018503915429547275,0.00017414670167107806,0.0003203545215959195,11576503.0,984.0,40802.0,0.0,0.0,0.0,795.5108401840553
4,x,7.0,0.5,m1,init,13,13000000.0,0.8349553076923077,0.00798775332158239,0.01469400723302199,0.003283776401321961,0.0004349029190845138,0.00080003304826948,10854419.0,2060.0,67181.0,0.0,0.0,0.0,1045.7261544631328
4,x,7.0,0.5,m1,na,13,13000000.0,0.8332620000000001,0.01812082274749107,0.03333446712738434,0.003551991954578858,0.00031931682599528865,0.0005874046883900131,10832406.0,2470.0,71737.0,0.0,0.0,0.0,1061.3972676799167
4,x,7.0,0.8,m1,init,13,13000000.0,0.7153152307692309,0.05148557212610875,0.09471115828943093,0.008791565986781448,0.0016055671489788896,0.002953548307063223,9299098.0,7410.0,143576.0,0.0,0.0,0.0,1277.2658596960828
4,x,7.0,0.8,m1,na,13,13000000.0,0.7568365384615384,0.016518641810470275,0.030387147984017284,0.007597096430168555,0.0006582321109512174,0.001210862054689549,9838875.0,6174.0,136833.0,0.0,0.0,0.0,1386.2675487528322
4,x,7.0,1.0,m1,init,13,13000000.0,0.7031583076923076,0.01984581775593626,0.03650771098088871,0.010393597911528009,0.0012313495840751852,0.0022651500323491516,9141058.0,8702.0,171509.0,0.0,0.0,0.0,1722.0052502740873
4,x,7.0,1.0,m1,na,13,13000000.0,0.7033106153846155,0.017620944563028696,0.032414907726585895,0.009774921504915489,0.0012451474389098293,0.002290532110460232,9143038.0,8370.0,161151.0,0.0,0.0,0.0,1657.902556829853
4,x,8.0,0.1,m1,init,13,13000000.0,0.9354106153846153,0.0034603869815097105,0.006365613619786388,0.014383737671280318,0.0016587842289593046,0.0030514446900223318,12160338.0,11819.0,326013.0,0.0,0.0,0.0,2505.564875111915
4,x,8.0,0.1,m1,na,13,13000000.0,0.934260076923077,0.003557777314681844,0.006544769660595903,0.014406637794104468,0.0011810848169192007,0.0021726846265684575,12145381.0,14667.0,320747.0,0.0,0.0,0.0,2393.5394582449226
4,x,8.0,0.3,m1,init,13,13000000.0,0.8208262307692308,0.010101854127057906,0.01858303726141061,0.04210321739012325,0.003323104018893694,0.0061130724152151355,10670741.0,35165.0,829686.0,0.0,0.0,0.0,2615.436754967901
4,x,8.0,0.3,m1,na,13,13000000.0,0.819225923076923,0.008443506304049643,0.015532395369364502,0.0437365095668067,0.0041432729428666,0.007621828083544951,10649937.0,38194.0,854580.0,0.0,0.0,0.0,2668.3165854491526
4,x,8.0,0.5,m1,init,13,13000000.0,0.7198861538461538,0.013756079902334763,0.025305230325126354,0.06152561265872431,0.004063937762895912,0.007475885706334504,9358520.0,53397.0,1045577.0,0.0,0.0,0.0,2793.208417146234
4,x,8.0,0.5,m1,na,13,13000000.0,0.7343234615384616,0.013382894900294911,0.024618731518958586,0.06914859307832502,0.0033244177629412636,0.00611548913538164,9546205.0,57023.0,1204543.0,0.0,0.0,0.0,2453.115239447914
